id|drug|RxNorm_Preferred_Term|HOI|MedDRA_Preferred_Term|evidence_type|modality|evidence_source_code_id|statistic value|evidence_linkout|statistic_type
2514|1310149|Warfarin|35204912|Bundle branch block right|aers_eb05||5|0.2649999857|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2515|1310149|Warfarin|36211215|Concussion|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2516|1310149|Warfarin|36211215|Concussion|aers_ebgm||5|0.2590000033|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2517|1310149|Warfarin|36211215|Concussion|aers_eb05||5|0.0829999968|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2518|1310149|Warfarin|36416561|Chondrocalcinosis pyrophosphate|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2519|1310149|Warfarin|36416561|Chondrocalcinosis pyrophosphate|aers_ebgm||5|0.9060000181|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2520|1310149|Warfarin|36416561|Chondrocalcinosis pyrophosphate|aers_eb05||5|0.2910000086|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2521|1308216|Lisinopril|36718338|Nervous system disorder|aers_report_count||5|12|https://open.fda.gov/drug/event/reference/|COUNT
2522|1308216|Lisinopril|36718338|Nervous system disorder|aers_ebgm||5|0.25|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2523|1308216|Lisinopril|36718338|Nervous system disorder|aers_eb05||5|0.1539999992|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2524|1310149|Warfarin|36211099|Femur fracture|aers_report_count||5|14|https://open.fda.gov/drug/event/reference/|COUNT
2525|1310149|Warfarin|36211099|Femur fracture|aers_ebgm||5|0.2419999987|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2526|1310149|Warfarin|36211099|Femur fracture|aers_eb05||5|0.1539999992|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2527|1310149|Warfarin|35205136|Patent ductus arteriosus|aers_report_count||5|5|https://open.fda.gov/drug/event/reference/|COUNT
2528|1310149|Warfarin|35205136|Patent ductus arteriosus|aers_ebgm||5|1.0399999619|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2529|1310149|Warfarin|35205136|Patent ductus arteriosus|aers_eb05||5|0.4909999967|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2530|1310149|Warfarin|36110533|Vulvovaginitis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2531|1310149|Warfarin|36110533|Vulvovaginitis|aers_ebgm||5|0.2809999883|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2532|1310149|Warfarin|36110533|Vulvovaginitis|aers_eb05||5|0.064000003|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2533|1308216|Lisinopril|37119745|Vaginal haemorrhage|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2534|1308216|Lisinopril|37119745|Vaginal haemorrhage|aers_ebgm||5|0.0480000004|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2535|1308216|Lisinopril|37119745|Vaginal haemorrhage|aers_eb05||5|0.0109999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2536|1308216|Lisinopril|35305548|Microtia|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2537|1308216|Lisinopril|35305548|Microtia|aers_ebgm||5|1.8899999857|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2538|1308216|Lisinopril|35305548|Microtia|aers_eb05||5|0.6029999852|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2539|1308216|Lisinopril|35506534|Retinopathy proliferative|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2540|1308216|Lisinopril|35506534|Retinopathy proliferative|aers_ebgm||5|1.0800000429|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2541|1308216|Lisinopril|35506534|Retinopathy proliferative|aers_eb05||5|0.2440000027|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2542|1308216|Lisinopril|37119540|Postmenopausal haemorrhage|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2543|1308216|Lisinopril|37119540|Postmenopausal haemorrhage|aers_ebgm||5|0.5090000033|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2544|1308216|Lisinopril|37119540|Postmenopausal haemorrhage|aers_eb05||5|0.1150000021|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2545|1308216|Lisinopril|36416595|Hypokalaemia|aers_report_count||5|89|https://open.fda.gov/drug/event/reference/|COUNT
2546|1308216|Lisinopril|36416595|Hypokalaemia|aers_ebgm||5|1.2899999619|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2547|1308216|Lisinopril|36416595|Hypokalaemia|aers_eb05||5|1.0800000429|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2548|1308216|Lisinopril|36718391|Complex regional pain syndrome|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
2549|1308216|Lisinopril|36718391|Complex regional pain syndrome|aers_ebgm||5|1.4600000381|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2550|1308216|Lisinopril|36718391|Complex regional pain syndrome|aers_eb05||5|0.5659999847|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2551|1308216|Lisinopril|36416529|Feeding disorder neonatal|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
2552|1308216|Lisinopril|36416529|Feeding disorder neonatal|aers_ebgm||5|1.4199999571|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2553|1308216|Lisinopril|36416529|Feeding disorder neonatal|aers_eb05||5|0.5479999781|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2554|1308216|Lisinopril|37220014|Epistaxis|aers_report_count||5|45|https://open.fda.gov/drug/event/reference/|COUNT
2555|1308216|Lisinopril|37220014|Epistaxis|aers_ebgm||5|0.5839999914|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2556|1308216|Lisinopril|37220014|Epistaxis|aers_eb05||5|0.4550000131|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2557|1308216|Lisinopril|36110540|Device related infection|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
2558|1308216|Lisinopril|36110540|Device related infection|aers_ebgm||5|0.4050000012|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2559|1308216|Lisinopril|36110540|Device related infection|aers_eb05||5|0.2039999962|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2560|1308216|Lisinopril|35506790|Hyperthyroidism|aers_report_count||5|7|https://open.fda.gov/drug/event/reference/|COUNT
2561|1308216|Lisinopril|35506790|Hyperthyroidism|aers_ebgm||5|0.4410000145|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2562|1308216|Lisinopril|35506790|Hyperthyroidism|aers_eb05||5|0.2339999974|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2563|1308216|Lisinopril|35708154|Abdominal pain|aers_report_count||5|247|https://open.fda.gov/drug/event/reference/|COUNT
2564|1308216|Lisinopril|35708154|Abdominal pain|aers_ebgm||5|0.6809999943|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2565|1308216|Lisinopril|35708154|Abdominal pain|aers_eb05||5|0.6119999886|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2566|1308216|Lisinopril|36211303|Injury|aers_report_count||5|15|https://open.fda.gov/drug/event/reference/|COUNT
2567|1308216|Lisinopril|36211303|Injury|aers_ebgm||5|0.1840000004|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2568|1308216|Lisinopril|36211303|Injury|aers_eb05||5|0.1190000027|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2569|1308216|Lisinopril|36211133|Radius fracture|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2570|1308216|Lisinopril|36211133|Radius fracture|aers_ebgm||5|0.8230000138|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2571|1308216|Lisinopril|36211133|Radius fracture|aers_eb05||5|0.2639999986|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2572|1308216|Lisinopril|36009859|Amyloidosis|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2573|1308216|Lisinopril|36009859|Amyloidosis|aers_ebgm||5|0.4110000134|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2574|1308216|Lisinopril|36009859|Amyloidosis|aers_eb05||5|0.0930000022|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2575|1308216|Lisinopril|35708171|Dysphagia|aers_report_count||5|308|https://open.fda.gov/drug/event/reference/|COUNT
2576|1308216|Lisinopril|35708171|Dysphagia|aers_ebgm||5|2.6600000858|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2577|1308216|Lisinopril|35708171|Dysphagia|aers_eb05||5|2.4200000763|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2578|1308216|Lisinopril|36211129|Clavicle fracture|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
2579|1308216|Lisinopril|36211129|Clavicle fracture|aers_ebgm||5|1.2300000191|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2580|1308216|Lisinopril|36211129|Clavicle fracture|aers_eb05||5|0.5350000262|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2581|1308216|Lisinopril|35708158|Abdominal rigidity|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2582|1308216|Lisinopril|35708158|Abdominal rigidity|aers_ebgm||5|0.4659999907|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2583|1308216|Lisinopril|35708158|Abdominal rigidity|aers_eb05||5|0.1059999987|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2584|1308216|Lisinopril|35809320|Adverse event|aers_report_count||5|27|https://open.fda.gov/drug/event/reference/|COUNT
2585|1308216|Lisinopril|35809320|Adverse event|aers_ebgm||5|0.7659999728|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2586|1308216|Lisinopril|35809320|Adverse event|aers_eb05||5|0.55400002|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2587|1308216|Lisinopril|36009711|Hypersensitivity|aers_report_count||5|228|https://open.fda.gov/drug/event/reference/|COUNT
2588|1308216|Lisinopril|36009711|Hypersensitivity|aers_ebgm||5|1.1299999952|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2589|1308216|Lisinopril|36009711|Hypersensitivity|aers_eb05||5|1.0199999809|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2590|1308216|Lisinopril|36009743|Milk allergy|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2591|1308216|Lisinopril|36009743|Milk allergy|aers_ebgm||5|1.2000000477|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2592|1308216|Lisinopril|36009743|Milk allergy|aers_eb05||5|0.2709999979|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2593|1308216|Lisinopril|36211474|Wrong drug administered|aers_report_count||5|17|https://open.fda.gov/drug/event/reference/|COUNT
2594|1308216|Lisinopril|36211474|Wrong drug administered|aers_ebgm||5|1.6699999571|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2595|1308216|Lisinopril|36211474|Wrong drug administered|aers_eb05||5|1.1100000143|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2596|1308216|Lisinopril|36617158|Fibrocystic breast disease|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2597|1308216|Lisinopril|36617158|Fibrocystic breast disease|aers_ebgm||5|0.3919999897|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2598|1308216|Lisinopril|36617158|Fibrocystic breast disease|aers_eb05||5|0.0890000015|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2599|1308216|Lisinopril|37119476|Breast mass|aers_report_count||5|4|https://open.fda.gov/drug/event/reference/|COUNT
2600|1308216|Lisinopril|37119476|Breast mass|aers_ebgm||5|0.6930000186|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2601|1308216|Lisinopril|37119476|Breast mass|aers_eb05||5|0.300999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2602|1308216|Lisinopril|36211499|Anaesthetic complication|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2603|1308216|Lisinopril|36211499|Anaesthetic complication|aers_ebgm||5|0.3149999976|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2604|1308216|Lisinopril|36211499|Anaesthetic complication|aers_eb05||5|0.0710000023|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2605|1308216|Lisinopril|36110630|Bacteraemia|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2606|1308216|Lisinopril|36110630|Bacteraemia|aers_ebgm||5|0.2680000067|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2607|1308216|Lisinopril|36110630|Bacteraemia|aers_eb05||5|0.0860000029|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2608|1308216|Lisinopril|36211131|Hand fracture|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2609|1308216|Lisinopril|36211131|Hand fracture|aers_ebgm||5|0.5400000215|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2610|1308216|Lisinopril|36211131|Hand fracture|aers_eb05||5|0.172999993|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2611|1308216|Lisinopril|35708322|Peptic ulcer|aers_report_count||5|6|https://open.fda.gov/drug/event/reference/|COUNT
2612|1308216|Lisinopril|35708322|Peptic ulcer|aers_ebgm||5|0.6179999709|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2613|1308216|Lisinopril|35708322|Peptic ulcer|aers_eb05||5|0.3109999895|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2614|1308216|Lisinopril|35909525|Cirrhosis alcoholic|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2615|1308216|Lisinopril|35909525|Cirrhosis alcoholic|aers_ebgm||5|1.2899999619|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2616|1308216|Lisinopril|35909525|Cirrhosis alcoholic|aers_eb05||5|0.4129999876|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2617|1308216|Lisinopril|36516812|Arthralgia|aers_report_count||5|230|https://open.fda.gov/drug/event/reference/|COUNT
2618|1308216|Lisinopril|36516812|Arthralgia|aers_ebgm||5|0.8270000219|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2619|1308216|Lisinopril|36516812|Arthralgia|aers_eb05||5|0.7409999967|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2620|1308216|Lisinopril|35606824|Cataract|aers_report_count||5|33|https://open.fda.gov/drug/event/reference/|COUNT
2621|1308216|Lisinopril|35606824|Cataract|aers_ebgm||5|0.6629999876|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2622|1308216|Lisinopril|35606824|Cataract|aers_eb05||5|0.4950000048|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2623|1308216|Lisinopril|35707864|Gastrointestinal haemorrhage|aers_report_count||5|82|https://open.fda.gov/drug/event/reference/|COUNT
2624|1308216|Lisinopril|35707864|Gastrointestinal haemorrhage|aers_ebgm||5|0.4990000129|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2625|1308216|Lisinopril|35707864|Gastrointestinal haemorrhage|aers_eb05||5|0.4149999917|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2626|1308216|Lisinopril|36211268|Tendon rupture|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2627|1308216|Lisinopril|36211268|Tendon rupture|aers_ebgm||5|0.1330000013|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2628|1308216|Lisinopril|36211268|Tendon rupture|aers_eb05||5|0.0430000015|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2629|1308216|Lisinopril|36110089|Lyme disease|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2630|1308216|Lisinopril|36110089|Lyme disease|aers_ebgm||5|0.5600000024|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2631|1308216|Lisinopril|36110089|Lyme disease|aers_eb05||5|0.1270000041|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2632|1310149|Warfarin|35104306|Jaundice|aers_report_count||5|80|https://open.fda.gov/drug/event/reference/|COUNT
2633|1310149|Warfarin|35104306|Jaundice|aers_ebgm||5|0.4410000145|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2634|1310149|Warfarin|35104306|Jaundice|aers_eb05||5|0.3659999967|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2635|1310149|Warfarin|35506624|Glucose tolerance impaired|aers_report_count||5|3|https://open.fda.gov/drug/event/reference/|COUNT
2636|1310149|Warfarin|35506624|Glucose tolerance impaired|aers_ebgm||5|0.3519999981|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2637|1310149|Warfarin|35506624|Glucose tolerance impaired|aers_eb05||5|0.1360000074|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2638|1308216|Lisinopril|35809136|Ill-defined disorder|aers_report_count||5|30|https://open.fda.gov/drug/event/reference/|COUNT
2639|1308216|Lisinopril|35809136|Ill-defined disorder|aers_ebgm||5|1.3099999428|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2640|1308216|Lisinopril|35809136|Ill-defined disorder|aers_eb05||5|0.9639999866|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2641|1310149|Warfarin|35708071|Gastrointestinal toxicity|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2642|1310149|Warfarin|35708071|Gastrointestinal toxicity|aers_ebgm||5|0.3799999952|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2643|1310149|Warfarin|35708071|Gastrointestinal toxicity|aers_eb05||5|0.0860000029|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2644|1310149|Warfarin|36517122|Bursitis|aers_report_count||5|10|https://open.fda.gov/drug/event/reference/|COUNT
2645|1310149|Warfarin|36517122|Bursitis|aers_ebgm||5|0.5329999924|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2646|1310149|Warfarin|36517122|Bursitis|aers_eb05||5|0.3129999936|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2647|1308216|Lisinopril|36416532|Malnutrition|aers_report_count||5|2|https://open.fda.gov/drug/event/reference/|COUNT
2648|1308216|Lisinopril|36416532|Malnutrition|aers_ebgm||5|0.1949999928|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2649|1308216|Lisinopril|36416532|Malnutrition|aers_eb05||5|0.061999999|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2650|1310149|Warfarin|35104098|Nephrogenic anaemia|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2651|1310149|Warfarin|35104098|Nephrogenic anaemia|aers_ebgm||5|0.3980000019|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2652|1310149|Warfarin|35104098|Nephrogenic anaemia|aers_eb05||5|0.0900000036|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2653|1308216|Lisinopril|35707820|Barrett's oesophagus|aers_report_count||5|9|https://open.fda.gov/drug/event/reference/|COUNT
2654|1308216|Lisinopril|35707820|Barrett's oesophagus|aers_ebgm||5|1.8099999428|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2655|1308216|Lisinopril|35707820|Barrett's oesophagus|aers_eb05||5|1.0299999714|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2656|1308216|Lisinopril|35506810|Thyroid cyst|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2657|1308216|Lisinopril|35506810|Thyroid cyst|aers_ebgm||5|0.9330000281|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2658|1308216|Lisinopril|35506810|Thyroid cyst|aers_eb05||5|0.2109999955|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2659|1310149|Warfarin|36110201|Pseudomonas infection|aers_report_count||5|8|https://open.fda.gov/drug/event/reference/|COUNT
2660|1310149|Warfarin|36110201|Pseudomonas infection|aers_ebgm||5|0.3569999933|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2661|1310149|Warfarin|36110201|Pseudomonas infection|aers_eb05||5|0.1969999969|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2662|1310149|Warfarin|36110665|Impetigo|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2663|1310149|Warfarin|36110665|Impetigo|aers_ebgm||5|0.4329999983|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2664|1310149|Warfarin|36110665|Impetigo|aers_eb05||5|0.0979999974|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2665|1310149|Warfarin|35707861|Rectal haemorrhage|aers_report_count||5|954|https://open.fda.gov/drug/event/reference/|COUNT
2666|1310149|Warfarin|35707861|Rectal haemorrhage|aers_ebgm||5|7.0700001717|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2667|1310149|Warfarin|35707861|Rectal haemorrhage|aers_eb05||5|6.6999998093|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2668|1310149|Warfarin|36516906|Intervertebral disc displacement|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2669|1310149|Warfarin|36516906|Intervertebral disc displacement|aers_ebgm||5|0.5680000186|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2670|1310149|Warfarin|36516906|Intervertebral disc displacement|aers_eb05||5|0.1289999932|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2671|1310149|Warfarin|37119582|Penile oedema|aers_report_count||5|1|https://open.fda.gov/drug/event/reference/|COUNT
2672|1310149|Warfarin|37119582|Penile oedema|aers_ebgm||5|0.8199999928|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2673|1310149|Warfarin|37119582|Penile oedema|aers_eb05||5|0.1860000044|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
2674|1308216|Lisinopril|35205190|Myocardial ischaemia|aers_report_count||5|36|https://open.fda.gov/drug/event/reference/|COUNT
2675|1308216|Lisinopril|35205190|Myocardial ischaemia|aers_ebgm||5|1.0900000334|http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1884980/|EBGM
2676|1308216|Lisinopril|35205190|Myocardial ischaemia|aers_eb05||5|0.8220000267|http://www.ncbi.nlm.nih.gov/pubmed/23657824|EB05
