id|drug|RxNorm_Preferred_term|HOI|MedDRA_Preferred_Term
1310149-36009762|1310149|Warfarin|36009762|Angioedema
1308216-35909594|1308216|Lisinopril|35909594|Hepatomegaly
1308216-36818749|1308216|Lisinopril|36818749|Atelectasis neonatal
1308216-36919059|1308216|Lisinopril|36919059|Aggression
1308216-36718008|1308216|Lisinopril|36718008|Haemorrhage intracranial
1308216-36918861|1308216|Lisinopril|36918861|Stress
1308216-36517134|1308216|Lisinopril|36517134|Costochondritis
1308216-37019238|1308216|Lisinopril|37019238|Bladder disorder
1308216-36617185|1308216|Lisinopril|36617185|Breast neoplasm
1308216-37219801|1308216|Lisinopril|37219801|Bronchitis chronic
1308216-36316209|1308216|Lisinopril|36316209|Blood alcohol increased
1308216-36718142|1308216|Lisinopril|36718142|Migraine with aura
1308216-35708142|1308216|Lisinopril|35708142|Abnormal faeces
1308216-36517151|1308216|Lisinopril|36517151|Tenosynovitis
1308216-36718003|1308216|Lisinopril|36718003|Cerebral ischaemia
1308216-37119621|1308216|Lisinopril|37119621|Genital disorder male
1308216-36818683|1308216|Lisinopril|36818683|Premature rupture of membranes
1308216-36717973|1308216|Lisinopril|36717973|Intracranial aneurysm
1308216-36009737|1308216|Lisinopril|36009737|Drug eruption
1308216-37219785|1308216|Lisinopril|37219785|Bronchial disorder
1308216-36315646|1308216|Lisinopril|36315646|Cells in urine
1308216-36617201|1308216|Lisinopril|36617201|Melanocytic naevus
1308216-36919127|1308216|Lisinopril|36919127|Drug abuse
1308216-35708444|1308216|Lisinopril|35708444|Small intestine carcinoma
1308216-36110244|1308216|Lisinopril|36110244|Beta haemolytic streptococcal infection
1308216-37521612|1308216|Lisinopril|37521612|Abortion induced
1308216-36718119|1308216|Lisinopril|36718119|Encephalopathy
1310149-35909443|1310149|Warfarin|35909443|Cholecystitis chronic
1310149-35707641|1310149|Warfarin|35707641|Periodontal disease
1310149-36110531|1310149|Warfarin|36110531|Vulval abscess
1310149-36211078|1310149|Warfarin|36211078|Stress fracture
1310149-35205255|1310149|Warfarin|35205255|Acute pulmonary oedema
1310149-37119696|1310149|Warfarin|37119696|Uterine prolapse
1310149-36110630|1310149|Warfarin|36110630|Bacteraemia
1310149-37019458|1310149|Warfarin|37019458|Calculus bladder
1310149-37019404|1310149|Warfarin|37019404|Stress urinary incontinence
1310149-36516972|1310149|Warfarin|36516972|Musculoskeletal disorder
1310149-36211677|1310149|Warfarin|36211677|Post procedural complication
1310149-36311946|1310149|Warfarin|36311946|Electrocardiogram abnormal
1310149-35607004|1310149|Warfarin|35607004|Eyelid bleeding
1308216-37522318|1308216|Lisinopril|37522318|Coronary artery bypass
1308216-37622417|1308216|Lisinopril|37622417|Venous insufficiency
1308216-36516727|1308216|Lisinopril|36516727|Bone development abnormal
1308216-36617308|1308216|Lisinopril|36617308|Neoplasm
1308216-36516757|1308216|Lisinopril|36516757|Spinal disorder
1310149-37622385|1310149|Warfarin|37622385|Aortic aneurysm rupture
1308216-36617157|1308216|Lisinopril|36617157|Fibroadenoma of breast
1308216-36919117|1308216|Lisinopril|36919117|Mental disorder
1310149-36110337|1310149|Warfarin|36110337|Genital candidiasis
1310149-35707701|1310149|Warfarin|35707701|Diverticulitis intestinal haemorrhagic
1308216-36718589|1308216|Lisinopril|36718589|Neurogenic bladder
1308216-36516858|1308216|Lisinopril|36516858|Restless legs syndrome
1308216-37219905|1308216|Lisinopril|37219905|Hypoxia
1308216-35708064|1308216|Lisinopril|35708064|Duodenitis
1310149-35305965|1310149|Warfarin|35305965|Microcephaly
1310149-36211756|1310149|Warfarin|36211756|Transfusion-related acute lung injury
1308216-36718370|1308216|Lisinopril|36718370|Tic
1308216-37019319|1308216|Lisinopril|37019319|Renal failure acute
1308216-35506449|1308216|Lisinopril|35506449|Hyperadrenalism
1310149-36314156|1310149|Warfarin|36314156|Blood glucose abnormal
1310149-37019315|1310149|Warfarin|37019315|Anuria
1310149-37019347|1310149|Warfarin|37019347|Renal artery dissection
1310149-37219867|1310149|Warfarin|37219867|Pulmonary arterial hypertension
1308216-35707809|1308216|Lisinopril|35707809|Intestinal fistula
1308216-36009921|1308216|Lisinopril|36009921|Wegener's granulomatosis
1310149-35708006|1310149|Warfarin|35708006|Enterocolitis infectious
1308216-35707574|1308216|Lisinopril|35707574|Anal pruritus
1308216-35809155|1308216|Lisinopril|35809155|Pallor
1308216-36919199|1308216|Lisinopril|36919199|Dyspareunia
1310149-36718482|1310149|Warfarin|36718482|Radial nerve palsy
1308216-36818730|1308216|Lisinopril|36818730|Small for dates baby
1310149-36110256|1310149|Warfarin|36110256|Pneumococcal sepsis
1310149-35205213|1310149|Warfarin|35205213|Rheumatic heart disease
1310149-35506747|1310149|Warfarin|35506747|Hyperparathyroidism secondary
1310149-35104693|1310149|Warfarin|35104693|Thrombocytopenic purpura
1310149-35104812|1310149|Warfarin|35104812|Splenomegaly
1310149-36110918|1310149|Warfarin|36110918|Herpes zoster
1310149-35909613|1310149|Warfarin|35909613|Hepatitis
1310149-35104140|1310149|Warfarin|35104140|Factor VIII deficiency
1308216-36416535|1308216|Lisinopril|36416535|Overweight
1308216-36919122|1308216|Lisinopril|36919122|Enuresis
1308216-35205240|1308216|Lisinopril|35205240|Cardiac failure
1308216-35607006|1308216|Lisinopril|35607006|Eye haemorrhage
1308216-35707984|1308216|Lisinopril|35707984|Abscess intestinal
1308216-35104763|1308216|Lisinopril|35104763|Lymphoedema
1310149-36110583|1310149|Warfarin|36110583|Bronchiectasis
1310149-35708272|1310149|Warfarin|35708272|Duodenal ulcer perforation
1310149-35406361|1310149|Warfarin|35406361|Deafness neurosensory
1310149-35205351|1310149|Warfarin|35205351|Ventricular septal defect
1308216-36211691|1308216|Lisinopril|36211691|Procedural hypotension
1310149-36718414|1310149|Warfarin|36718414|Aphonia
1308216-36717998|1308216|Lisinopril|36717998|Cerebral haemorrhage
1308216-36617894|1308216|Lisinopril|36617894|Lung neoplasm malignant
1308216-37320152|1308216|Lisinopril|37320152|Prurigo
1308216-36211453|1308216|Lisinopril|36211453|Burn oesophageal
1310149-37622455|1310149|Warfarin|37622455|Embolism
1310149-35104768|1310149|Warfarin|35104768|Metastases to lymph nodes
1308216-35607272|1308216|Lisinopril|35607272|Eye movement disorder
1310149-36211474|1310149|Warfarin|36211474|Wrong drug administered
1310149-35909442|1310149|Warfarin|35909442|Cholecystitis acute
1310149-36517140|1310149|Warfarin|36517140|Ligament disorder
1308216-35104076|1308216|Lisinopril|35104076|Anaemia megaloblastic
1310149-36416650|1310149|Warfarin|36416650|Lipid metabolism disorder
1310149-36617459|1310149|Warfarin|36617459|Bladder cancer
1308216-36516746|1308216|Lisinopril|36516746|Osteitis
1308216-36416682|1308216|Lisinopril|36416682|Metabolic syndrome
1310149-36416560|1310149|Warfarin|36416560|Calcium metabolism disorder
1308216-35707861|1308216|Lisinopril|35707861|Rectal haemorrhage
1308216-35708279|1308216|Lisinopril|35708279|Gastric ulcer haemorrhage
1308216-36110201|1308216|Lisinopril|36110201|Pseudomonas infection
1308216-35104286|1308216|Lisinopril|35104286|Anaemia haemolytic autoimmune
1308216-35506469|1308216|Lisinopril|35506469|Adrenal disorder
1310149-36516957|1310149|Warfarin|36516957|Musculoskeletal pain
1308216-36718364|1308216|Lisinopril|36718364|Neurological symptom
1308216-37219890|1308216|Lisinopril|37219890|Hypoventilation
1310149-36009928|1310149|Warfarin|36009928|HIV infection
1310149-35708093|1310149|Warfarin|35708093|Diarrhoea
1308216-36211137|1308216|Lisinopril|36211137|Wrist fracture
1308216-36516786|1308216|Lisinopril|36516786|Polyarthritis
1308216-36517152|1308216|Lisinopril|36517152|Trigger finger
1310149-36314726|1310149|Warfarin|36314726|Human papilloma virus test positive
1310149-36416637|1310149|Warfarin|36416637|Hypertriglyceridaemia
1310149-36416606|1310149|Warfarin|36416606|Dehydration
1308216-36110719|1308216|Lisinopril|36110719|Kidney infection
1308216-36516738|1308216|Lisinopril|36516738|Exostosis
1308216-36718256|1308216|Lisinopril|36718256|Parkinson's disease
1308216-36718507|1308216|Lisinopril|36718507|Petit mal epilepsy
1310149-35104853|1310149|Warfarin|35104853|Infectious mononucleosis
1308216-36416695|1308216|Lisinopril|36416695|Gout
1308216-36416534|1308216|Lisinopril|36416534|Obesity
1308216-36416563|1308216|Lisinopril|36416563|Hypocalcaemia
1308216-36919075|1308216|Lisinopril|36919075|Paranoia
1308216-37019449|1308216|Lisinopril|37019449|Nocturia
1308216-37622518|1308216|Lisinopril|37622518|Haemorrhage
1308216-36918937|1308216|Lisinopril|36918937|Delirium
1308216-37019452|1308216|Lisinopril|37019452|Renal colic
1310149-36211121|1310149|Warfarin|36211121|Lumbar vertebral fracture
1308216-36009762|1308216|Lisinopril|36009762|Angioedema
1308216-36110059|1308216|Lisinopril|36110059|Pneumonia bacterial
1308216-36110795|1308216|Lisinopril|36110795|Pneumonia mycoplasmal
1308216-36718353|1308216|Lisinopril|36718353|Crying
1310149-36110149|1310149|Warfarin|36110149|Klebsiella infection
1310149-35607356|1310149|Warfarin|35607356|Detachment of retinal pigment epithelium
1310149-36211458|1310149|Warfarin|36211458|Burns third degree
1308216-37520692|1308216|Lisinopril|37520692|Toe amputation
1308216-36718512|1308216|Lisinopril|36718512|Complex partial seizures
1308216-37119651|1308216|Lisinopril|37119651|Priapism
1308216-36110597|1308216|Lisinopril|36110597|Pneumonia
1308216-36718077|1308216|Lisinopril|36718077|Facial nerve disorder
1308216-36718379|1308216|Lisinopril|36718379|Paraesthesia
1308216-36110013|1308216|Lisinopril|36110013|Arthritis bacterial
1310149-35708717|1310149|Warfarin|35708717|Sialoadenitis
1310149-35607347|1310149|Warfarin|35607347|Deformity of orbit
1310149-35708174|1310149|Warfarin|35708174|Faecal incontinence
1308216-36211385|1308216|Lisinopril|36211385|Contusion
1308216-36718171|1308216|Lisinopril|36718171|Amnesia
1308216-35708063|1308216|Lisinopril|35708063|Crohn's disease
1308216-35708369|1308216|Lisinopril|35708369|Malabsorption
1308216-36516882|1308216|Lisinopril|36516882|Compartment syndrome
1308216-35909428|1308216|Lisinopril|35909428|Bile duct stone
1308216-35306151|1308216|Lisinopril|35306151|Congenital cystic kidney disease
1308216-35204985|1308216|Lisinopril|35204985|Ventricular tachycardia
1308216-35809134|1308216|Lisinopril|35809134|Hyperhidrosis
1308216-36211103|1308216|Lisinopril|36211103|Lower limb fracture
1308216-35607492|1308216|Lisinopril|35607492|Visual field defect
1308216-36110608|1308216|Lisinopril|36110608|Orchitis
1308216-36617413|1308216|Lisinopril|36617413|Central nervous system neoplasm
1308216-35205029|1308216|Lisinopril|35205029|Haemoptysis
1308216-36110918|1308216|Lisinopril|36110918|Herpes zoster
1310149-36315620|1310149|Warfarin|36315620|Renal function test abnormal
1310149-36919123|1310149|Warfarin|36919123|Alcohol abuse
1310149-37219930|1310149|Warfarin|37219930|Painful respiration
1310149-37119659|1310149|Warfarin|37119659|Azoospermia
1310149-35305949|1310149|Warfarin|35305949|Polydactyly
1310149-35707976|1310149|Warfarin|35707976|Taeniasis
1310149-35708362|1310149|Warfarin|35708362|Varices oesophageal
1310149-35205309|1310149|Warfarin|35205309|Cardiac aneurysm
1310149-35607265|1310149|Warfarin|35607265|Eyelid ptosis
1310149-35707584|1310149|Warfarin|35707584|Benign colonic neoplasm
1310149-35909655|1310149|Warfarin|35909655|Gallbladder cancer
1310149-36517119|1310149|Warfarin|36517119|Bunion
1310149-35406368|1310149|Warfarin|35406368|Hearing impaired
1310149-35606960|1310149|Warfarin|35606960|Disorder of orbit
1310149-36110774|1310149|Warfarin|36110774|Meningitis tuberculous
1310149-36313718|1310149|Warfarin|36313718|Carcinoembryonic antigen increased
1310149-35607174|1310149|Warfarin|35607174|Scleritis
1310149-36718079|1310149|Warfarin|36718079|Facial paresis
1310149-37019371|1310149|Warfarin|37019371|Ureteric obstruction
1310149-36718201|1310149|Warfarin|36718201|Extrapyramidal disorder
1310149-37119540|1310149|Warfarin|37119540|Postmenopausal haemorrhage
1310149-35104864|1310149|Warfarin|35104864|Plasmacytosis
1310149-35305850|1310149|Warfarin|35305850|Lipidosis
1310149-35606965|1310149|Warfarin|35606965|Eye swelling
1310149-35909645|1310149|Warfarin|35909645|Bile duct cancer
1310149-36110766|1310149|Warfarin|36110766|Disseminated tuberculosis
1310149-36416551|1310149|Warfarin|36416551|Osteoporosis
1310149-36110917|1310149|Warfarin|36110917|Herpes virus infection
1310149-35607485|1310149|Warfarin|35607485|Visual impairment
1310149-35708559|1310149|Warfarin|35708559|Leukoplakia oral
1310149-36718199|1310149|Warfarin|36718199|Dyskinesia
1310149-36111036|1310149|Warfarin|36111036|Pneumonia viral
1310149-36516961|1310149|Warfarin|36516961|Back disorder
1310149-36516993|1310149|Warfarin|36516993|Soft tissue disorder
1310149-36516848|1310149|Warfarin|36516848|Muscle spasms
1310149-36416670|1310149|Warfarin|36416670|Enzyme abnormality
1310149-35104830|1310149|Warfarin|35104830|Eosinophilic colitis
1310149-35809155|1310149|Warfarin|35809155|Pallor
1310149-35909463|1310149|Warfarin|35909463|Gallbladder perforation
1310149-35708640|1310149|Warfarin|35708640|Mouth ulceration
1308216-36110954|1308216|Lisinopril|36110954|Skin papilloma
1308216-35204981|1308216|Lisinopril|35204981|Ventricular fibrillation
1308216-35205181|1308216|Lisinopril|35205181|Angina pectoris
1310149-37119612|1310149|Warfarin|37119612|Prostatic disorder
1310149-35104855|1310149|Warfarin|35104855|Leukaemoid reaction
1310149-36009698|1310149|Warfarin|36009698|Alveolitis allergic
1310149-36516815|1310149|Warfarin|36516815|Joint effusion
1310149-35506534|1310149|Warfarin|35506534|Retinopathy proliferative
1310149-35708016|1310149|Warfarin|35708016|Oesophageal candidiasis
1310149-35607029|1310149|Warfarin|35607029|Conjunctival oedema
1310149-37019396|1310149|Warfarin|37019396|Dysuria
1310149-35104177|1310149|Warfarin|35104177|Thrombotic microangiopathy
1310149-36718184|1310149|Warfarin|36718184|Mental retardation
1310149-36918961|1310149|Warfarin|36918961|Depersonalisation
1310149-35708401|1310149|Warfarin|35708401|Anal cancer
1310149-35406338|1310149|Warfarin|35406338|External ear disorder
1310149-37320187|1310149|Warfarin|37320187|Rash papular
1310149-35606982|1310149|Warfarin|35606982|Vitreous disorder
1310149-36416516|1310149|Warfarin|36416516|Eating disorder
1310149-36818683|1310149|Warfarin|36818683|Premature rupture of membranes
1310149-37219921|1310149|Warfarin|37219921|Pulmonary haemorrhage
1310149-36110552|1310149|Warfarin|36110552|Infection
1310149-36211710|1310149|Warfarin|36211710|Wound dehiscence
1308216-36110682|1308216|Lisinopril|36110682|Skin infection
1308216-36009843|1308216|Lisinopril|36009843|Dermatomyositis
1308216-36718312|1308216|Lisinopril|36718312|Altered state of consciousness
1308216-36918961|1308216|Lisinopril|36918961|Depersonalisation
1308216-35707716|1308216|Lisinopril|35707716|Pancreatitis chronic
1310149-36110229|1310149|Warfarin|36110229|Staphylococcal infection
1308216-37119468|1308216|Lisinopril|37119468|Breast calcifications
1308216-37320120|1308216|Lisinopril|37320120|Skin discolouration
1310149-35707625|1310149|Warfarin|35707625|Dental caries
1310149-35205180|1310149|Warfarin|35205180|Acute myocardial infarction
1310149-36617192|1310149|Warfarin|36617192|Benign neoplasm of skin
1310149-35305618|1310149|Warfarin|35305618|Colour blindness
1310149-35305969|1310149|Warfarin|35305969|Skull malformation
1310149-36009707|1310149|Warfarin|36009707|Erythema multiforme
1310149-35707849|1310149|Warfarin|35707849|Gastric haemorrhage
1310149-35708142|1310149|Warfarin|35708142|Abnormal faeces
1308216-35104080|1308216|Lisinopril|35104080|Babesiosis
1310149-35708746|1310149|Warfarin|35708746|Glossodynia
1310149-36110689|1310149|Warfarin|36110689|Chronic sinusitis
1310149-36211499|1310149|Warfarin|36211499|Anaesthetic complication
1310149-36416527|1310149|Warfarin|36416527|Failure to thrive
1310149-36718093|1310149|Warfarin|36718093|Parosmia
1310149-36110123|1310149|Warfarin|36110123|Escherichia infection
1310149-36918856|1310149|Warfarin|36918856|Neurosis
1310149-37320256|1310149|Warfarin|37320256|Varicose ulceration
1310149-35707667|1310149|Warfarin|35707667|Tooth discolouration
1310149-35909542|1310149|Warfarin|35909542|Liver abscess
1310149-36315486|1310149|Warfarin|36315486|C-reactive protein increased
1310149-37119473|1310149|Warfarin|37119473|Breast enlargement
1310149-35607447|1310149|Warfarin|35607447|Night blindness
1310149-36211074|1310149|Warfarin|36211074|Open fracture
1310149-36718401|1310149|Warfarin|36718401|Neuralgia
1310149-35707696|1310149|Warfarin|35707696|Diverticulum oesophageal
1310149-35809117|1310149|Warfarin|35809117|Deformity
1310149-37622512|1310149|Warfarin|37622512|Arteriovenous fistula
1310149-36110782|1310149|Warfarin|36110782|Tuberculosis
1310149-36718163|1310149|Warfarin|36718163|Dementia
1310149-37019274|1310149|Warfarin|37019274|Urinary tract obstruction
1310149-36818754|1310149|Warfarin|36818754|Neonatal aspiration
1308216-36718401|1308216|Lisinopril|36718401|Neuralgia
1308216-36617459|1308216|Lisinopril|36617459|Bladder cancer
1308216-35406381|1308216|Lisinopril|35406381|Meniere's disease
1308216-37420502|1308216|Lisinopril|37420502|Inadequate diet
1308216-37320318|1308216|Lisinopril|37320318|Rosacea
1308216-37019462|1308216|Lisinopril|37019462|Calculus urinary
1308216-37219822|1308216|Lisinopril|37219822|Pneumonitis
1310149-37219844|1310149|Warfarin|37219844|Pulmonary fibrosis
1310149-36110475|1310149|Warfarin|36110475|Mastitis
1310149-37320221|1310149|Warfarin|37320221|Dandruff
