"PreferredSubstance","RxNORM","NUI","NDFRT_LABEL","DRUGBANK_CA","DRUGBANK_BIO2RDF"
"CHLORPROPAMIDE","http://purl.bioontology.org/ontology/RXNORM/2404","http://purl.bioontology.org/ontology/NDFRT/N0000146198","CHLORPROPAMIDE","http://www.drugbank.ca/drugs/DB00672","http://bio2rdf.org/drugbank:DB00672"
"CHLORPROPAMIDE","http://purl.bioontology.org/ontology/RXNORM/2404","http://purl.bioontology.org/ontology/NDFRT/N0000006948","Chlorpropamide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00672","http://bio2rdf.org/drugbank:DB00672"
"CHLORTHALIDONE","http://purl.bioontology.org/ontology/RXNORM/2409","http://purl.bioontology.org/ontology/NDFRT/N0000146240","CHLORTHALIDONE","http://www.drugbank.ca/drugs/DB00310","http://bio2rdf.org/drugbank:DB00310"
"CHLORTHALIDONE","http://purl.bioontology.org/ontology/RXNORM/2409","http://purl.bioontology.org/ontology/NDFRT/N0000006970","Chlorthalidone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00310","http://bio2rdf.org/drugbank:DB00310"
"CHLORZOXAZONE","http://purl.bioontology.org/ontology/RXNORM/2410","http://purl.bioontology.org/ontology/NDFRT/N0000146235","CHLORZOXAZONE","http://www.drugbank.ca/drugs/DB00356","http://bio2rdf.org/drugbank:DB00356"
"CHLORZOXAZONE","http://purl.bioontology.org/ontology/RXNORM/2410","http://purl.bioontology.org/ontology/NDFRT/N0000006971","Chlorzoxazone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00356","http://bio2rdf.org/drugbank:DB00356"
"CHOLECALCIFEROL","http://purl.bioontology.org/ontology/RXNORM/2418","http://purl.bioontology.org/ontology/NDFRT/N0000146043","CHOLECALCIFEROL","http://www.drugbank.ca/drugs/DB00169","http://bio2rdf.org/drugbank:DB00169"
"CHOLECALCIFEROL","http://purl.bioontology.org/ontology/RXNORM/2418","http://purl.bioontology.org/ontology/NDFRT/N0000006996","Cholecalciferol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00169","http://bio2rdf.org/drugbank:DB00169"
"CHOLINE","http://purl.bioontology.org/ontology/RXNORM/2449","http://purl.bioontology.org/ontology/NDFRT/N0000146071","CHOLINE","http://www.drugbank.ca/drugs/DB00122","http://bio2rdf.org/drugbank:DB00122"
"CHOLINE","http://purl.bioontology.org/ontology/RXNORM/2449","http://purl.bioontology.org/ontology/NDFRT/N0000007087","Choline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00122","http://bio2rdf.org/drugbank:DB00122"
"CILASTATIN","http://purl.bioontology.org/ontology/RXNORM/2540","http://purl.bioontology.org/ontology/NDFRT/N0000147771","CILASTATIN","http://www.drugbank.ca/drugs/DB01597","http://bio2rdf.org/drugbank:DB01597"
"CILASTATIN","http://purl.bioontology.org/ontology/RXNORM/2540","http://purl.bioontology.org/ontology/NDFRT/N0000006280","Cilastatin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01597","http://bio2rdf.org/drugbank:DB01597"
"CIMETIDINE","http://purl.bioontology.org/ontology/RXNORM/2541","http://purl.bioontology.org/ontology/NDFRT/N0000147147","CIMETIDINE","http://www.drugbank.ca/drugs/DB00501","http://bio2rdf.org/drugbank:DB00501"
"CIMETIDINE","http://purl.bioontology.org/ontology/RXNORM/2541","http://purl.bioontology.org/ontology/NDFRT/N0000007007","Cimetidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00501","http://bio2rdf.org/drugbank:DB00501"
"CIPROFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/2551","http://purl.bioontology.org/ontology/NDFRT/N0000147503","CIPROFLOXACIN","http://www.drugbank.ca/drugs/DB00537","http://bio2rdf.org/drugbank:DB00537"
"CIPROFLOXACIN","http://purl.bioontology.org/ontology/RXNORM/2551","http://purl.bioontology.org/ontology/NDFRT/N0000007046","Ciprofloxacin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00537","http://bio2rdf.org/drugbank:DB00537"
"CISPLATIN","http://purl.bioontology.org/ontology/RXNORM/2555","http://purl.bioontology.org/ontology/NDFRT/N0000146476","CISPLATIN","http://www.drugbank.ca/drugs/DB00515","http://bio2rdf.org/drugbank:DB00515"
"CISPLATIN","http://purl.bioontology.org/ontology/RXNORM/2555","http://purl.bioontology.org/ontology/NDFRT/N0000007062","Cisplatin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00515","http://bio2rdf.org/drugbank:DB00515"
"CEFPROZIL","http://purl.bioontology.org/ontology/RXNORM/19552","http://purl.bioontology.org/ontology/NDFRT/N0000148083","CEFPROZIL","http://www.drugbank.ca/drugs/DB01150","http://bio2rdf.org/drugbank:DB01150"
"CEFPROZIL","http://purl.bioontology.org/ontology/RXNORM/19552","http://purl.bioontology.org/ontology/NDFRT/N0000004502","cefprozil [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01150","http://bio2rdf.org/drugbank:DB01150"
"CEFEPIME","http://purl.bioontology.org/ontology/RXNORM/20481","http://purl.bioontology.org/ontology/NDFRT/N0000022054","CEFEPIME","http://www.drugbank.ca/drugs/DB01413","http://bio2rdf.org/drugbank:DB01413"
"CEFEPIME","http://purl.bioontology.org/ontology/RXNORM/20481","http://purl.bioontology.org/ontology/NDFRT/N0000004493","cefepime [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01413","http://bio2rdf.org/drugbank:DB01413"
"CEFTIBUTEN","http://purl.bioontology.org/ontology/RXNORM/20492","http://purl.bioontology.org/ontology/NDFRT/N0000148426","CEFTIBUTEN","http://www.drugbank.ca/drugs/DB01415","http://bio2rdf.org/drugbank:DB01415"
"CEFTIBUTEN","http://purl.bioontology.org/ontology/RXNORM/20492","http://purl.bioontology.org/ontology/NDFRT/N0000004503","ceftibuten [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01415","http://bio2rdf.org/drugbank:DB01415"
"CETIRIZINE","http://purl.bioontology.org/ontology/RXNORM/20610","http://purl.bioontology.org/ontology/NDFRT/N0000022010","CETIRIZINE","http://www.drugbank.ca/drugs/DB00341","http://bio2rdf.org/drugbank:DB00341"
"CETIRIZINE","http://purl.bioontology.org/ontology/RXNORM/20610","http://purl.bioontology.org/ontology/NDFRT/N0000006309","Cetirizine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00341","http://bio2rdf.org/drugbank:DB00341"
"CHLOROPROCAINE","http://purl.bioontology.org/ontology/RXNORM/20859","http://purl.bioontology.org/ontology/NDFRT/N0000147766","CHLOROPROCAINE","http://www.drugbank.ca/drugs/DB01161","http://bio2rdf.org/drugbank:DB01161"
"CHLOROPROCAINE","http://purl.bioontology.org/ontology/RXNORM/20859","http://purl.bioontology.org/ontology/NDFRT/N0000179078","chloroprocaine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01161","http://bio2rdf.org/drugbank:DB01161"
"CHLOROXINE","http://purl.bioontology.org/ontology/RXNORM/20875","http://purl.bioontology.org/ontology/NDFRT/N0000146975","CHLOROXINE","http://www.drugbank.ca/drugs/DB01243","http://bio2rdf.org/drugbank:DB01243"
"CHLOROXINE","http://purl.bioontology.org/ontology/RXNORM/20875","http://purl.bioontology.org/ontology/NDFRT/N0000005834","chloroxine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01243","http://bio2rdf.org/drugbank:DB01243"
"CICLOPIROX","http://purl.bioontology.org/ontology/RXNORM/21090","http://purl.bioontology.org/ontology/NDFRT/N0000147770","CICLOPIROX","http://www.drugbank.ca/drugs/DB01188","http://bio2rdf.org/drugbank:DB01188"
"CICLOPIROX","http://purl.bioontology.org/ontology/RXNORM/21090","http://purl.bioontology.org/ontology/NDFRT/N0000006805","ciclopirox [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01188","http://bio2rdf.org/drugbank:DB01188"
"CILOSTAZOL","http://purl.bioontology.org/ontology/RXNORM/21107","http://purl.bioontology.org/ontology/NDFRT/N0000148605","CILOSTAZOL","http://www.drugbank.ca/drugs/DB01166","http://bio2rdf.org/drugbank:DB01166"
"CILOSTAZOL","http://purl.bioontology.org/ontology/RXNORM/21107","http://purl.bioontology.org/ontology/NDFRT/N0000006528","cilostazol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01166","http://bio2rdf.org/drugbank:DB01166"
"CEVIMELINE","http://purl.bioontology.org/ontology/RXNORM/44281","http://purl.bioontology.org/ontology/NDFRT/N0000148658","CEVIMELINE","http://www.drugbank.ca/drugs/DB00185","http://bio2rdf.org/drugbank:DB00185"
"CEVIMELINE","http://purl.bioontology.org/ontology/RXNORM/44281","http://purl.bioontology.org/ontology/NDFRT/N0000004524","cevimeline [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00185","http://bio2rdf.org/drugbank:DB00185"
"CETRORELIX","http://purl.bioontology.org/ontology/RXNORM/68147","http://purl.bioontology.org/ontology/NDFRT/N0000022237","CETRORELIX","http://www.drugbank.ca/drugs/DB00050","http://bio2rdf.org/drugbank:DB00050"
"CETRORELIX","http://purl.bioontology.org/ontology/RXNORM/68147","http://purl.bioontology.org/ontology/NDFRT/N0000010087","cetrorelix [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00050","http://bio2rdf.org/drugbank:DB00050"
"CEFDITOREN","http://purl.bioontology.org/ontology/RXNORM/83682","http://purl.bioontology.org/ontology/NDFRT/N0000022252","CEFDITOREN","http://www.drugbank.ca/drugs/DB01066","http://bio2rdf.org/drugbank:DB01066"
"CEFDITOREN","http://purl.bioontology.org/ontology/RXNORM/83682","http://purl.bioontology.org/ontology/NDFRT/N0000010085","cefditoren [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01066","http://bio2rdf.org/drugbank:DB01066"
"CELECOXIB","http://purl.bioontology.org/ontology/RXNORM/140587","http://purl.bioontology.org/ontology/NDFRT/N0000148596","CELECOXIB","http://www.drugbank.ca/drugs/DB00482","http://bio2rdf.org/drugbank:DB00482"
"CELECOXIB","http://purl.bioontology.org/ontology/RXNORM/140587","http://purl.bioontology.org/ontology/NDFRT/N0000007233","celecoxib [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00482","http://bio2rdf.org/drugbank:DB00482"
"CICLESONIDE","http://purl.bioontology.org/ontology/RXNORM/274964","http://purl.bioontology.org/ontology/NDFRT/N0000176150","CICLESONIDE","http://www.drugbank.ca/drugs/DB01410","http://bio2rdf.org/drugbank:DB01410"
"CICLESONIDE","http://purl.bioontology.org/ontology/RXNORM/274964","http://purl.bioontology.org/ontology/NDFRT/N0000179737","ciclesonide [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01410","http://bio2rdf.org/drugbank:DB01410"
"CHORIOGONADOTROPIN ALFA","http://purl.bioontology.org/ontology/RXNORM/283550","http://purl.bioontology.org/ontology/NDFRT/N0000148686","CHORIOGONADOTROPIN ALFA","http://www.drugbank.ca/drugs/DB00097","http://bio2rdf.org/drugbank:DB00097"
"CETUXIMAB","http://purl.bioontology.org/ontology/RXNORM/318341","http://purl.bioontology.org/ontology/NDFRT/N0000148833","CETUXIMAB","http://www.drugbank.ca/drugs/DB00002","http://bio2rdf.org/drugbank:DB00002"
"CETUXIMAB","http://purl.bioontology.org/ontology/RXNORM/318341","http://purl.bioontology.org/ontology/NDFRT/N0000010539","cetuximab [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00002","http://bio2rdf.org/drugbank:DB00002"
"CINACALCET","http://purl.bioontology.org/ontology/RXNORM/407990","http://purl.bioontology.org/ontology/NDFRT/N0000148841","CINACALCET","http://www.drugbank.ca/drugs/DB01012","http://bio2rdf.org/drugbank:DB01012"
"CINACALCET","http://purl.bioontology.org/ontology/RXNORM/407990","http://purl.bioontology.org/ontology/NDFRT/N0000010544","cinacalcet [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01012","http://bio2rdf.org/drugbank:DB01012"
"CORTICOTROPIN","http://purl.bioontology.org/ontology/RXNORM/376","http://purl.bioontology.org/ontology/NDFRT/N0000006478","Adrenocorticotropic Hormone [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01285","http://bio2rdf.org/drugbank:DB01285"
"CORTICOTROPIN","http://purl.bioontology.org/ontology/RXNORM/376","http://purl.bioontology.org/ontology/NDFRT/N0000146845","CORTICOTROPIN","http://www.drugbank.ca/drugs/DB01285","http://bio2rdf.org/drugbank:DB01285"
"CITALOPRAM","http://purl.bioontology.org/ontology/RXNORM/2556","http://purl.bioontology.org/ontology/NDFRT/N0000148583","CITALOPRAM","http://www.drugbank.ca/drugs/DB00215","http://bio2rdf.org/drugbank:DB00215"
"CITALOPRAM","http://purl.bioontology.org/ontology/RXNORM/2556","http://purl.bioontology.org/ontology/NDFRT/N0000007127","Citalopram [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00215","http://bio2rdf.org/drugbank:DB00215"
"CLEMASTINE","http://purl.bioontology.org/ontology/RXNORM/2578","http://purl.bioontology.org/ontology/NDFRT/N0000147773","CLEMASTINE","http://www.drugbank.ca/drugs/DB00283","http://bio2rdf.org/drugbank:DB00283"
"CLEMASTINE","http://purl.bioontology.org/ontology/RXNORM/2578","http://purl.bioontology.org/ontology/NDFRT/N0000007134","Clemastine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00283","http://bio2rdf.org/drugbank:DB00283"
"CLINDAMYCIN","http://purl.bioontology.org/ontology/RXNORM/2582","http://purl.bioontology.org/ontology/NDFRT/N0000147775","CLINDAMYCIN","http://www.drugbank.ca/drugs/DB01190","http://bio2rdf.org/drugbank:DB01190"
"CLINDAMYCIN","http://purl.bioontology.org/ontology/RXNORM/2582","http://purl.bioontology.org/ontology/NDFRT/N0000008083","Clindamycin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01190","http://bio2rdf.org/drugbank:DB01190"
"CLOBETASOL","http://purl.bioontology.org/ontology/RXNORM/2590","http://purl.bioontology.org/ontology/NDFRT/N0000147776","CLOBETASOL","http://www.drugbank.ca/drugs/DB01013","http://bio2rdf.org/drugbank:DB01013"
"CLOBETASOL","http://purl.bioontology.org/ontology/RXNORM/2590","http://purl.bioontology.org/ontology/NDFRT/N0000008086","Clobetasol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01013","http://bio2rdf.org/drugbank:DB01013"
"CLOMIPHENE","http://purl.bioontology.org/ontology/RXNORM/2596","http://purl.bioontology.org/ontology/NDFRT/N0000147778","CLOMIPHENE","http://www.drugbank.ca/drugs/DB00882","http://bio2rdf.org/drugbank:DB00882"
"CLOMIPHENE","http://purl.bioontology.org/ontology/RXNORM/2596","http://purl.bioontology.org/ontology/NDFRT/N0000007181","Clomiphene [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00882","http://bio2rdf.org/drugbank:DB00882"
"CLOMIPRAMINE","http://purl.bioontology.org/ontology/RXNORM/2597","http://purl.bioontology.org/ontology/NDFRT/N0000147779","CLOMIPRAMINE","http://www.drugbank.ca/drugs/DB01242","http://bio2rdf.org/drugbank:DB01242"
"CLOMIPRAMINE","http://purl.bioontology.org/ontology/RXNORM/2597","http://purl.bioontology.org/ontology/NDFRT/N0000007182","Clomipramine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01242","http://bio2rdf.org/drugbank:DB01242"
"CLONAZEPAM","http://purl.bioontology.org/ontology/RXNORM/2598","http://purl.bioontology.org/ontology/NDFRT/N0000146152","CLONAZEPAM","http://www.drugbank.ca/drugs/DB01068","http://bio2rdf.org/drugbank:DB01068"
"CLONAZEPAM","http://purl.bioontology.org/ontology/RXNORM/2598","http://purl.bioontology.org/ontology/NDFRT/N0000007183","Clonazepam [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01068","http://bio2rdf.org/drugbank:DB01068"
"CLONIDINE","http://purl.bioontology.org/ontology/RXNORM/2599","http://purl.bioontology.org/ontology/NDFRT/N0000146207","CLONIDINE","http://www.drugbank.ca/drugs/DB00575","http://bio2rdf.org/drugbank:DB00575"
"CLONIDINE","http://purl.bioontology.org/ontology/RXNORM/2599","http://purl.bioontology.org/ontology/NDFRT/N0000006505","Clonidine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00575","http://bio2rdf.org/drugbank:DB00575"
"CLOTRIMAZOLE","http://purl.bioontology.org/ontology/RXNORM/2623","http://purl.bioontology.org/ontology/NDFRT/N0000146595","CLOTRIMAZOLE","http://www.drugbank.ca/drugs/DB00257","http://bio2rdf.org/drugbank:DB00257"
"CLOTRIMAZOLE","http://purl.bioontology.org/ontology/RXNORM/2623","http://purl.bioontology.org/ontology/NDFRT/N0000006579","Clotrimazole [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00257","http://bio2rdf.org/drugbank:DB00257"
"CLOZAPINE","http://purl.bioontology.org/ontology/RXNORM/2626","http://purl.bioontology.org/ontology/NDFRT/N0000147608","CLOZAPINE","http://www.drugbank.ca/drugs/DB00363","http://bio2rdf.org/drugbank:DB00363"
"CLOZAPINE","http://purl.bioontology.org/ontology/RXNORM/2626","http://purl.bioontology.org/ontology/NDFRT/N0000006585","Clozapine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00363","http://bio2rdf.org/drugbank:DB00363"
"COCAINE","http://purl.bioontology.org/ontology/RXNORM/2653","http://purl.bioontology.org/ontology/NDFRT/N0000147782","COCAINE","http://www.drugbank.ca/drugs/DB00907","http://bio2rdf.org/drugbank:DB00907"
"COCAINE","http://purl.bioontology.org/ontology/RXNORM/2653","http://purl.bioontology.org/ontology/NDFRT/N0000006635","Cocaine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00907","http://bio2rdf.org/drugbank:DB00907"
"CODEINE","http://purl.bioontology.org/ontology/RXNORM/2670","http://purl.bioontology.org/ontology/NDFRT/N0000145894","CODEINE","http://www.drugbank.ca/drugs/DB00318","http://bio2rdf.org/drugbank:DB00318"
"CODEINE","http://purl.bioontology.org/ontology/RXNORM/2670","http://purl.bioontology.org/ontology/NDFRT/N0000006691","Codeine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00318","http://bio2rdf.org/drugbank:DB00318"
"COLCHICINE","http://purl.bioontology.org/ontology/RXNORM/2683","http://purl.bioontology.org/ontology/NDFRT/N0000148412","COLCHCINE","http://www.drugbank.ca/drugs/DB01394","http://bio2rdf.org/drugbank:DB01394"
"COLCHICINE","http://purl.bioontology.org/ontology/RXNORM/2683","http://purl.bioontology.org/ontology/NDFRT/N0000145804","COLCHICINE","http://www.drugbank.ca/drugs/DB01394","http://bio2rdf.org/drugbank:DB01394"
"COLCHICINE","http://purl.bioontology.org/ontology/RXNORM/2683","http://purl.bioontology.org/ontology/NDFRT/N0000006724","Colchicine [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01394","http://bio2rdf.org/drugbank:DB01394"
"COLESTIPOL","http://purl.bioontology.org/ontology/RXNORM/2685","http://purl.bioontology.org/ontology/NDFRT/N0000147784","COLESTIPOL","http://www.drugbank.ca/drugs/DB00375","http://bio2rdf.org/drugbank:DB00375"
"COLESTIPOL","http://purl.bioontology.org/ontology/RXNORM/2685","http://purl.bioontology.org/ontology/NDFRT/N0000006745","Colestipol [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00375","http://bio2rdf.org/drugbank:DB00375"
"COLISTIMETHATE","http://purl.bioontology.org/ontology/RXNORM/2708","http://purl.bioontology.org/ontology/NDFRT/N0000147786","COLISTIMETHATE","http://www.drugbank.ca/drugs/DB01111","http://bio2rdf.org/drugbank:DB01111"
"COLISTIMETHATE","http://purl.bioontology.org/ontology/RXNORM/2708","http://purl.bioontology.org/ontology/NDFRT/N0000007035","colistimethate [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01111","http://bio2rdf.org/drugbank:DB01111"
"COLISTIN","http://purl.bioontology.org/ontology/RXNORM/2709","http://purl.bioontology.org/ontology/NDFRT/N0000147787","COLISTIN","http://www.drugbank.ca/drugs/DB00803","http://bio2rdf.org/drugbank:DB00803"
"COLISTIN","http://purl.bioontology.org/ontology/RXNORM/2709","http://purl.bioontology.org/ontology/NDFRT/N0000006763","Colistin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00803","http://bio2rdf.org/drugbank:DB00803"
"COSYNTROPIN","http://purl.bioontology.org/ontology/RXNORM/2890","http://purl.bioontology.org/ontology/NDFRT/N0000146844","COSYNTROPIN","http://www.drugbank.ca/drugs/DB01284","http://bio2rdf.org/drugbank:DB01284"
"COSYNTROPIN","http://purl.bioontology.org/ontology/RXNORM/2890","http://purl.bioontology.org/ontology/NDFRT/N0000004608","Cosyntropin [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB01284","http://bio2rdf.org/drugbank:DB01284"
"CYCLOPENTOLATE","http://purl.bioontology.org/ontology/RXNORM/3001","http://purl.bioontology.org/ontology/NDFRT/N0000147792","CYCLOPENTOLATE","http://www.drugbank.ca/drugs/DB00979","http://bio2rdf.org/drugbank:DB00979"
"CYCLOPENTOLATE","http://purl.bioontology.org/ontology/RXNORM/3001","http://purl.bioontology.org/ontology/NDFRT/N0000005939","Cyclopentolate [Chemical/Ingredient]","http://www.drugbank.ca/drugs/DB00979","http://bio2rdf.org/drugbank:DB00979"
