source_code|source_vocabulary_id|source_code_description|target_concept_id|target_vocabulary_id|mapping_type|primary_map|valid_start_date|valid_end_date|invalid_reason
D012853|46|Sisomicin|19136044|8|DRUG|Y|1970-01-01|2099-12-31|
D012965|46|Sodium Chloride|967823|8|DRUG|Y|1970-01-01|2099-12-31|
D012973|46|Sodium Hypochlorite|1769774|8|DRUG|Y|1970-01-01|2099-12-31|
D013012|46|Sorbitol|970011|8|DRUG|Y|1970-01-01|2099-12-31|
D013331|46|Strychnine|19094153|8|DRUG|Y|1970-01-01|2099-12-31|
D013412|46|Sulfadimethoxine|19000818|8|DRUG|Y|1970-01-01|2099-12-31|
D013414|46|Sulfaguanidine|19000819|8|DRUG|Y|1970-01-01|2099-12-31|
D013418|46|Sulfamethazine|19136429|8|DRUG|Y|1970-01-01|2099-12-31|
D013421|46|Sulfamethoxypyridazine|19000820|8|DRUG|Y|1970-01-01|2099-12-31|
D013693|46|Temazepam|836715|8|DRUG|Y|1970-01-01|2099-12-31|
D014196|46|Trazodone|703547|8|DRUG|Y|1970-01-01|2099-12-31|
D014266|46|Triethylenetetramine|19004969|8|DRUG|Y|1970-01-01|2099-12-31|
D014291|46|Trimeprazine|19005570|8|DRUG|Y|1970-01-01|2099-12-31|
D014439|46|Tyramine|19010873|8|DRUG|Y|1970-01-01|2099-12-31|
D014494|46|Unithiol|19006874|8|DRUG|Y|1970-01-01|2099-12-31|
D014640|46|Vancomycin|1707687|8|DRUG|Y|1970-01-01|2099-12-31|
D014810|46|Vitamin E|19009540|8|DRUG|Y|1970-01-01|2099-12-31|
D014988|46|Xipamide|19010493|8|DRUG|Y|1970-01-01|2099-12-31|
D014993|46|Xylitol|19010496|8|DRUG|Y|1970-01-01|2099-12-31|
D015016|46|Yohimbine|1385800|8|DRUG|Y|1970-01-01|2099-12-31|
D015080|46|Mesna|1354698|8|DRUG|Y|1970-01-01|2099-12-31|
C001383|46|cyclobutyrol|19051590|8|DRUG|Y|1970-01-01|2099-12-31|
C001532|46|leucocyanidin|19007536|8|DRUG|Y|1970-01-01|2099-12-31|
C001758|46|bendamustine|19015523|8|DRUG|Y|1970-01-01|2099-12-31|
C001967|46|denaverine|19052724|8|DRUG|Y|1970-01-01|2099-12-31|
C002284|46|hypromellose|902251|8|DRUG|Y|1970-01-01|2099-12-31|
C002545|46|amidoline|19032398|8|DRUG|Y|1970-01-01|2099-12-31|
C003185|46|polynoxylin|19026609|8|DRUG|Y|1970-01-01|2099-12-31|
C003319|46|disodium pyrophosphate|19001538|8|DRUG|Y|1970-01-01|2099-12-31|
C004644|46|camylofine|19040527|8|DRUG|Y|1970-01-01|2099-12-31|
C004858|46|diphenidol|19089992|8|DRUG|Y|1970-01-01|2099-12-31|
D014043|46|Tolazoline|19002829|8|DRUG|Y|1970-01-01|2099-12-31|
D014047|46|Tolnaftate|902950|8|DRUG|Y|1970-01-01|2099-12-31|
D014191|46|Tranylcypromine|703470|8|DRUG|Y|1970-01-01|2099-12-31|
D014221|46|Triamcinolone|903963|8|DRUG|Y|1970-01-01|2099-12-31|
D014229|46|Triazolam|704599|8|DRUG|Y|1970-01-01|2099-12-31|
D014268|46|Trifluoperazine|704984|8|DRUG|Y|1970-01-01|2099-12-31|
D014284|46|Triiodothyronine|1505346|8|DRUG|Y|1970-01-01|2099-12-31|
D014293|46|Trimethadione|19005629|8|DRUG|Y|1970-01-01|2099-12-31|
D014294|46|Trimethaphan|19005658|8|DRUG|Y|1970-01-01|2099-12-31|
D014311|46|Triprolidine|1105889|8|DRUG|Y|1970-01-01|2099-12-31|
D014331|46|Tropicamide|906072|8|DRUG|Y|1970-01-01|2099-12-31|
D014499|46|Uracil Mustard|19006880|8|DRUG|Y|1970-01-01|2099-12-31|
C004451|46|guaiazulene|19068893|8|DRUG|Y|1970-01-01|2099-12-31|
C004463|46|benzothiazide|19036731|8|DRUG|Y|1970-01-01|2099-12-31|
C004580|46|pirenoxine|19089269|8|DRUG|Y|1970-01-01|2099-12-31|
C004616|46|chloroprocaine|19049410|8|DRUG|Y|1970-01-01|2099-12-31|
C005157|46|methoxyphenamine|19009365|8|DRUG|Y|1970-01-01|2099-12-31|
C005245|46|tetrazepam|19041746|8|DRUG|Y|1970-01-01|2099-12-31|
C005272|46|naftazone|19080493|8|DRUG|Y|1970-01-01|2099-12-31|
C005308|46|nitroxoline|19015464|8|DRUG|Y|1970-01-01|2099-12-31|
C005312|46|sulfathiazole|1036487|8|DRUG|Y|1970-01-01|2099-12-31|
C005317|46|drotaverin|19056611|8|DRUG|Y|1970-01-01|2099-12-31|
C005398|46|phenoxyethanol|19058343|8|DRUG|Y|1970-01-01|2099-12-31|
C005598|46|prolintane|19029018|8|DRUG|Y|1970-01-01|2099-12-31|
C005881|46|zeaxanthin|1343914|8|DRUG|Y|1970-01-01|2099-12-31|
C005924|46|cortivazol|19061907|8|DRUG|Y|1970-01-01|2099-12-31|
C068329|46|clofarabine|19054821|8|DRUG|Y|1970-01-01|2099-12-31|
C039693|46|potassium iodate|19095275|8|DRUG|Y|1970-01-01|2099-12-31|
C040224|46|adrenalone|19018407|8|DRUG|Y|1970-01-01|2099-12-31|
C040400|46|fenoxazoline|19095724|8|DRUG|Y|1970-01-01|2099-12-31|
C040550|46|tolrestat|19042191|8|DRUG|Y|1970-01-01|2099-12-31|
C042176|46|prednazoline|19018405|8|DRUG|Y|1970-01-01|2099-12-31|
C043877|46|acamprosate|19043959|8|DRUG|Y|1970-01-01|2099-12-31|
C044309|46|1-octacosanol|914310|8|DRUG|Y|1970-01-01|2099-12-31|
C044834|46|iodixanol|19003201|8|DRUG|Y|1970-01-01|2099-12-31|
C045504|46|tropisetron|19002800|8|DRUG|Y|1970-01-01|2099-12-31|
C047246|46|temozolomide|1341149|8|DRUG|Y|1970-01-01|2099-12-31|
C047508|46|rotigotine|786426|8|DRUG|Y|1970-01-01|2099-12-31|
C049430|46|mivacurium|19010459|8|DRUG|Y|1970-01-01|2099-12-31|
C050566|46|omoconazole|19016974|8|DRUG|Y|1970-01-01|2099-12-31|
C050699|46|mepirodipine|19102106|8|DRUG|Y|1970-01-01|2099-12-31|
C050701|46|atipamezole|19033778|8|DRUG|Y|1970-01-01|2099-12-31|
C053083|46|bromfenac|1139179|8|DRUG|Y|1970-01-01|2099-12-31|
C053090|46|epinastine|943634|8|DRUG|Y|1970-01-01|2099-12-31|
C053742|46|roxatidine|19011685|8|DRUG|Y|1970-01-01|2099-12-31|
C054999|46|mofezolac|19011062|8|DRUG|Y|1970-01-01|2099-12-31|
C057619|46|glimepiride|1597756|8|DRUG|Y|1970-01-01|2099-12-31|
C059240|46|cevimeline|954819|8|DRUG|Y|1970-01-01|2099-12-31|
C062765|46|dorzolamide|981709|8|DRUG|Y|1970-01-01|2099-12-31|
C063008|46|mycophenolate mofetil|19003999|8|DRUG|Y|1970-01-01|2099-12-31|
C064276|46|pantoprazole|948078|8|DRUG|Y|1970-01-01|2099-12-31|
C065179|46|atorvastatin|1545958|8|DRUG|Y|1970-01-01|2099-12-31|
C067431|46|letrozole|1315946|8|DRUG|Y|1970-01-01|2099-12-31|
C070081|46|fulvestrant|1304044|8|DRUG|Y|1970-01-01|2099-12-31|
C071741|46|remifentanil|19016749|8|DRUG|Y|1970-01-01|2099-12-31|
C072045|46|OspA protein|571187|8|DRUG|Y|1970-01-01|2099-12-31|
C072506|46|rivastigmine|733523|8|DRUG|Y|1970-01-01|2099-12-31|
C078147|46|F8 protein, human|1343086|8|DRUG|Y|1970-01-01|2099-12-31|
C079363|46|borage oil|19005918|8|DRUG|Y|1970-01-01|2099-12-31|
C084584|46|periciazine|19053565|8|DRUG|Y|1970-01-01|2099-12-31|
C086742|46|dehydroemetine|19011985|8|DRUG|Y|1970-01-01|2099-12-31|
C087283|46|propinox|19129400|8|DRUG|Y|1970-01-01|2099-12-31|
C088658|46|zoledronic acid|1524674|8|DRUG|Y|1970-01-01|2099-12-31|
C090568|46|imiglucerase|1348407|8|DRUG|Y|1970-01-01|2099-12-31|
C090600|46|gadobutrol|19048493|8|DRUG|Y|1970-01-01|2099-12-31|
C098320|46|efavirenz|1738135|8|DRUG|Y|1970-01-01|2099-12-31|
C100010|46|difenoxin|989567|8|DRUG|Y|1970-01-01|2099-12-31|
C100146|46|trimethobenzamide|942799|8|DRUG|Y|1970-01-01|2099-12-31|
C100229|46|amphetaminil|19018485|8|DRUG|Y|1970-01-01|2099-12-31|
C100268|46|ethamivan|19059472|8|DRUG|Y|1970-01-01|2099-12-31|
C101584|46|cisatracurium|19015726|8|DRUG|Y|1970-01-01|2099-12-31|
C102006|46|sodium citrate|977968|8|DRUG|Y|1970-01-01|2099-12-31|
C104457|46|nelarabine|19002912|8|DRUG|Y|1970-01-01|2099-12-31|
D006535|46|Heptaminol|19068433|8|DRUG|Y|1970-01-01|2099-12-31|
D006569|46|Hesperidin|19068688|8|DRUG|Y|1970-01-01|2099-12-31|
D006604|46|Hexylresorcinol|969004|8|DRUG|Y|1970-01-01|2099-12-31|
D006879|46|Hydroxocobalamin|1377023|8|DRUG|Y|1970-01-01|2099-12-31|
D006918|46|Hydroxyurea|1377141|8|DRUG|Y|1970-01-01|2099-12-31|
D007065|46|Idoxuridine|19078156|8|DRUG|Y|1970-01-01|2099-12-31|
D007203|46|FD&C Blue No. 2|19088587|8|DRUG|Y|1970-01-01|2010-10-31|D
C020918|46|lidamidine|19071862|8|DRUG|Y|1970-01-01|2099-12-31|
C021100|46|trichloroacetaldehyde|742594|8|DRUG|Y|1970-01-01|2099-12-31|
C022155|46|oxiconazole|918222|8|DRUG|Y|1970-01-01|2099-12-31|
C022172|46|zotepine|19102109|8|DRUG|Y|1970-01-01|2099-12-31|
C022901|46|(1-6)-alpha-glucomannan|19011061|8|DRUG|Y|1970-01-01|2099-12-31|
C024352|46|fludarabine|1395557|8|DRUG|Y|1970-01-01|2099-12-31|
C025080|46|Peruvian balsam|922976|8|DRUG|Y|1970-01-01|2099-12-31|
C025343|46|monooctanoin|19010892|8|DRUG|Y|1970-01-01|2099-12-31|
C025473|46|sitosterol, (3beta)-isomer|19112540|8|DRUG|Y|1970-01-01|2099-12-31|
C025911|46|sunflower seed oil|19040871|8|DRUG|Y|1970-01-01|2099-12-31|
C026329|46|potassium bicarbonate|19027080|8|DRUG|Y|1970-01-01|2099-12-31|
C026710|46|budipine|19019932|8|DRUG|Y|1970-01-01|2099-12-31|
C027712|46|butethal|19039767|8|DRUG|Y|1970-01-01|2099-12-31|
C028042|46|dolomite|19055901|8|DRUG|Y|1970-01-01|2099-12-31|
C030341|46|salmon oil|19050610|8|DRUG|Y|1970-01-01|2099-12-31|
C030614|46|picolinic acid|19092958|8|DRUG|Y|1970-01-01|2099-12-31|
C030781|46|magnesium phosphate|19071991|8|DRUG|Y|1970-01-01|2099-12-31|
C030799|46|varicella-zoster immune globulin|543291|8|DRUG|Y|1970-01-01|2099-12-31|
C031173|46|tiropramide|19100759|8|DRUG|Y|1970-01-01|2099-12-31|
C031234|46|ethylenediamine|19104616|8|DRUG|Y|1970-01-01|2099-12-31|
C031389|46|resorcinol|935390|8|DRUG|Y|1970-01-01|2099-12-31|
C031942|46|argatroban|1322207|8|DRUG|Y|1970-01-01|2099-12-31|
D004308|46|Dothiepin|19037989|8|DRUG|Y|1970-01-01|2099-12-31|
D004491|46|Edrophonium|740924|8|DRUG|Y|1970-01-01|2099-12-31|
D004975|46|Ethacridine|19103483|8|DRUG|Y|1970-01-01|2099-12-31|
D005176|46|Factor XIII|19106100|8|DRUG|Y|1970-01-01|2099-12-31|
D005279|46|Fenoprofen|1153928|8|DRUG|Y|1970-01-01|2099-12-31|
D005422|46|Flavoxate|954853|8|DRUG|Y|1970-01-01|2099-12-31|
D005438|46|Fludrocortisone|1555120|8|DRUG|Y|1970-01-01|2099-12-31|
D005475|46|Flupenthixol|19055982|8|DRUG|Y|1970-01-01|2099-12-31|
D005476|46|Fluphenazine|756018|8|DRUG|Y|1970-01-01|2099-12-31|
D005478|46|Flurandrenolone|956266|8|DRUG|Y|1970-01-01|2099-12-31|
D005485|46|Flutamide|1356461|8|DRUG|Y|1970-01-01|2099-12-31|
C041218|46|lapyrium|19005225|8|DRUG|Y|1970-01-01|2099-12-31|
C041524|46|aluminum sulfate|19030692|8|DRUG|Y|1970-01-01|2099-12-31|
C044815|46|3-keto-desogestrel|1519936|8|DRUG|Y|1970-01-01|2099-12-31|
C028815|46|salmon calcitonin|1537655|8|DRUG|Y|1970-01-01|2099-12-31|
C028833|46|tioclomarol|19018364|8|DRUG|Y|1970-01-01|2099-12-31|
C028968|46|ferric subsulfate solution|19095786|8|DRUG|Y|1970-01-01|2099-12-31|
C029924|46|nifurzide|19015225|8|DRUG|Y|1970-01-01|2099-12-31|
C030814|46|menatetrenone|19072027|8|DRUG|Y|1970-01-01|2099-12-31|
C031060|46|salicylamide|1164108|8|DRUG|Y|1970-01-01|2099-12-31|
C033069|46|methyl salicylate|909440|8|DRUG|Y|1970-01-01|2099-12-31|
C033457|46|phenobarbital quinidine|19114876|8|DRUG|Y|1970-01-01|2099-12-31|
C033486|46|fenticonazole|19095729|8|DRUG|Y|1970-01-01|2099-12-31|
C034094|46|sulfabenzamide|940541|8|DRUG|Y|1970-01-01|2099-12-31|
C035394|46|fluocinolone|996541|8|DRUG|Y|1970-01-01|2099-12-31|
C037079|46|brodimoprim|19018742|8|DRUG|Y|1970-01-01|2099-12-31|
C037545|46|micronomicin|19072089|8|DRUG|Y|1970-01-01|2099-12-31|
C038178|46|ammonium ferrous sulfate|19018482|8|DRUG|Y|1970-01-01|2099-12-31|
C038228|46|beeswax|40161546|8|DRUG|Y|1970-01-01|2099-12-31|
C038892|46|methyl anthranilate|19072059|8|DRUG|Y|1970-01-01|2099-12-31|
C039004|46|potassium bromide|19095079|8|DRUG|Y|1970-01-01|2099-12-31|
C429886|46|tadalafil|1336926|8|DRUG|Y|1970-01-01|2099-12-31|
C438268|46|fondaparinux|1315865|8|DRUG|Y|1970-01-01|2099-12-31|
C446080|46|talbutal|19059149|8|DRUG|Y|1970-01-01|2099-12-31|
C447442|46|somatrem|1578181|8|DRUG|Y|1970-01-01|2099-12-31|
C459420|46|agalsidase beta|1525746|8|DRUG|Y|1970-01-01|2099-12-31|
C467894|46|ambrisentan|1337068|8|DRUG|Y|1970-01-01|2099-12-31|
C468566|46|abatacept|1186087|8|DRUG|Y|1970-01-01|2099-12-31|
C476217|46|cinacalcet|1548111|8|DRUG|Y|1970-01-01|2099-12-31|
C487779|46|telbivudine|1758392|8|DRUG|Y|1970-01-01|2099-12-31|
C495058|46|pegaptanib|19063605|8|DRUG|Y|1970-01-01|2099-12-31|
C508887|46|retapamulin|991003|8|DRUG|Y|1970-01-01|2099-12-31|
C509653|46|estrogens, conjugated synthetic A|1596779|8|DRUG|Y|1970-01-01|2099-12-31|
C515050|46|zopiclone|19044883|8|DRUG|Y|1970-01-01|2099-12-31|
C522667|46|Asenapine|40164052|8|DRUG|Y|1970-01-01|2099-12-31|
C527517|46|ofatumumab|40167582|8|DRUG|Y|1970-01-01|2099-12-31|
C531377|46|rilonacept|19023450|8|DRUG|Y|1970-01-01|2099-12-31|
D000075|46|Acepromazine|19018226|8|DRUG|Y|1970-01-01|2099-12-31|
D000086|46|Acetazolamide|929435|8|DRUG|Y|1970-01-01|2099-12-31|
D000113|46|Acetyldigoxins|19020949|8|DRUG|Y|1970-01-01|2099-12-31|
D000225|46|Adenine|19071966|8|DRUG|Y|1970-01-01|2099-12-31|
D000443|46|Alcuronium|19056758|8|DRUG|Y|1970-01-01|2099-12-31|
D000487|46|Allethrin|19113031|8|DRUG|Y|1970-01-01|2099-12-31|
D000522|46|Alphaprodine|19080847|8|DRUG|Y|1970-01-01|2099-12-31|
D000527|46|Alprostadil|1381504|8|DRUG|Y|1970-01-01|2099-12-31|
D000537|46|Aluminum Oxide|19123348|8|DRUG|Y|1970-01-01|2099-12-31|
D000560|46|Amdinocillin|19123877|8|DRUG|Y|1970-01-01|2099-12-31|
D000628|46|Aminophylline|1105775|8|DRUG|Y|1970-01-01|2099-12-31|
D000667|46|Ampicillin|1717327|8|DRUG|Y|1970-01-01|2099-12-31|
D001127|46|Arginine Vasopressin|19006871|8|DRUG|Y|1970-01-01|2099-12-31|
D001151|46|Arsenic|19010961|8|DRUG|Y|1970-01-01|2099-12-31|
D001262|46|Atenolol|1314002|8|DRUG|Y|1970-01-01|2099-12-31|
D001374|46|Azacitidine|1314865|8|DRUG|Y|1970-01-01|2099-12-31|
D001566|46|Benzocaine|917006|8|DRUG|Y|1970-01-01|2099-12-31|
C040937|46|nonivamide|19082731|8|DRUG|Y|1970-01-01|2099-12-31|
C018392|46|tricalcium phosphate|19058978|8|DRUG|Y|1970-01-01|2099-12-31|
C018802|46|6-acetylaminocaproic acid|19025107|8|DRUG|Y|1970-01-01|2099-12-31|
C019248|46|pamidronate|1511646|8|DRUG|Y|1970-01-01|2099-12-31|
D019905|46|Benzyl Alcohol|919681|8|DRUG|Y|1970-01-01|2099-12-31|
D020105|46|Milrinone|1368671|8|DRUG|Y|1970-01-01|2099-12-31|
D020927|46|Dexmedetomidine|19061088|8|DRUG|Y|1970-01-01|2099-12-31|
D024483|46|Vitamin K 3|19001579|8|DRUG|Y|1970-01-01|2099-12-31|
D029760|46|Gamboge|19058348|8|DRUG|Y|1970-01-01|2099-12-31|
D031841|46|Aconite|19058354|8|DRUG|Y|1970-01-01|2099-12-31|
D049528|46|Insulin, Protamine Zinc, Beef-Pork|19013926|8|DRUG|Y|1970-01-01|2099-12-31|
D054709|46|Lecithins|19042345|8|DRUG|Y|1970-01-01|2099-12-31|
C021334|46|buzepide metiodide|19021822|8|DRUG|Y|1970-01-01|2099-12-31|
C022175|46|ammonium molybdate|19032589|8|DRUG|Y|1970-01-01|2099-12-31|
C022189|46|zonisamide|744798|8|DRUG|Y|1970-01-01|2099-12-31|
C022640|46|serratiopeptidase|19100379|8|DRUG|Y|1970-01-01|2099-12-31|
C023718|46|acecarbromal|19029370|8|DRUG|Y|1970-01-01|2099-12-31|
C024631|46|pyrvinium|19031165|8|DRUG|Y|1970-01-01|2099-12-31|
C024788|46|ammonium phosphate|19032612|8|DRUG|Y|1970-01-01|2099-12-31|
C025173|46|basic aluminum carbonate gel|934431|8|DRUG|Y|1970-01-01|2099-12-31|
C025484|46|iso-sulfan blue|19003412|8|DRUG|Y|1970-01-01|2099-12-31|
C025655|46|lofexidine|19007803|8|DRUG|Y|1970-01-01|2099-12-31|
C025910|46|dimethyl sulfone|1389780|8|DRUG|Y|1970-01-01|2099-12-31|
C026166|46|theanine|19100575|8|DRUG|Y|1970-01-01|2099-12-31|
C027134|46|silver mono(2-aminoethyl)phosphate|19018361|8|DRUG|Y|1970-01-01|2099-12-31|
C027235|46|gallium nitrate|19097605|8|DRUG|Y|1970-01-01|2099-12-31|
C035144|46|drospirenone|1512674|8|DRUG|Y|1970-01-01|2099-12-31|
C035287|46|prednicarbate|928110|8|DRUG|Y|1970-01-01|2099-12-31|
C036466|46|aniracetam|19032667|8|DRUG|Y|1970-01-01|2099-12-31|
C037663|46|ropivacaine|1136487|8|DRUG|Y|1970-01-01|2099-12-31|
C045781|46|cytotect|586491|8|DRUG|Y|1970-01-01|2099-12-31|
C047766|46|bambuterol|19034275|8|DRUG|Y|1970-01-01|2099-12-31|
C048864|46|chlorothen|19122155|8|DRUG|Y|1970-01-01|2099-12-31|
C049331|46|acetorphan|19018403|8|DRUG|Y|1970-01-01|2099-12-31|
C050739|46|interferon alfacon-1|1781314|8|DRUG|Y|1970-01-01|2099-12-31|
C052018|46|cefprozil|1738366|8|DRUG|Y|1970-01-01|2099-12-31|
C052035|46|trandolapril|1342439|8|DRUG|Y|1970-01-01|2099-12-31|
C052319|46|tilmicosin|19100758|8|DRUG|Y|1970-01-01|2099-12-31|
C053526|46|halazone|19081640|8|DRUG|Y|1970-01-01|2099-12-31|
C054745|46|temafloxacin|19041153|8|DRUG|Y|1970-01-01|2099-12-31|
C056164|46|fenugreek seed meal|19004145|8|DRUG|Y|1970-01-01|2099-12-31|
C056507|46|gemcitabine|1314924|8|DRUG|Y|1970-01-01|2099-12-31|
C058218|46|duloxetine|715259|8|DRUG|Y|1970-01-01|2099-12-31|
C059500|46|meropenem|1709170|8|DRUG|Y|1970-01-01|2099-12-31|
C059896|46|miglustat|19045272|8|DRUG|Y|1970-01-01|2099-12-31|
C060142|46|nateglinide|1502826|8|DRUG|Y|1970-01-01|2099-12-31|
C060347|46|lanreotide|1503501|8|DRUG|Y|1970-01-01|2099-12-31|
C060836|46|pioglitazone|1525215|8|DRUG|Y|1970-01-01|2099-12-31|
C063378|46|loteprednol etabonate|967562|8|DRUG|Y|1970-01-01|2099-12-31|
C064466|46|halobetasol|949759|8|DRUG|Y|1970-01-01|2099-12-31|
C065166|46|imidapril|19122327|8|DRUG|Y|1970-01-01|2099-12-31|
C065544|46|bismuth aluminate|19103189|8|DRUG|Y|1970-01-01|2099-12-31|
C068874|46|raltitrexed|19038536|8|DRUG|Y|1970-01-01|2099-12-31|
C073259|46|iocetamic acid|19033638|8|DRUG|Y|1970-01-01|2099-12-31|
C073263|46|glymidine|19001441|8|DRUG|Y|1970-01-01|2099-12-31|
C073460|46|cefditoren|1747005|8|DRUG|Y|1970-01-01|2099-12-31|
D016567|46|Nizatidine|950696|8|DRUG|Y|1970-01-01|2099-12-31|
D016651|46|Lithium Carbonate|751246|8|DRUG|Y|1970-01-01|2099-12-31|
D016729|46|Leuprolide|1351541|8|DRUG|Y|1970-01-01|2099-12-31|
C015451|46|piretanide|19025498|8|DRUG|Y|1970-01-01|2099-12-31|
C006069|46|mequitazine|19009145|8|DRUG|Y|1970-01-01|2099-12-31|
C006429|46|monobenzone|929983|8|DRUG|Y|1970-01-01|2099-12-31|
C006578|46|anethole|19032630|8|DRUG|Y|1970-01-01|2099-12-31|
C007145|46|crataegus extract|19050237|8|DRUG|Y|1970-01-01|2099-12-31|
C007210|46|4-cymene|19012221|8|DRUG|Y|1970-01-01|2099-12-31|
C007383|46|difebarbamate|19054879|8|DRUG|Y|1970-01-01|2099-12-31|
C007964|46|hordenine|19069048|8|DRUG|Y|1970-01-01|2099-12-31|
C008214|46|isothipendyl|19003593|8|DRUG|Y|1970-01-01|2099-12-31|
C009546|46|triethanolamine|942691|8|DRUG|Y|1970-01-01|2099-12-31|
C009742|46|iprazochrome|19113032|8|DRUG|Y|1970-01-01|2099-12-31|
C009760|46|4-hydroxyanisole|920113|8|DRUG|Y|1970-01-01|2099-12-31|
C009954|46|trilostane|19042801|8|DRUG|Y|1970-01-01|2099-12-31|
C010100|46|dehydrosanol|19052686|8|DRUG|Y|1970-01-01|2099-12-31|
C010809|46|tulobuterol|19043191|8|DRUG|Y|1970-01-01|2099-12-31|
C011105|46|schizandrin|1377445|8|DRUG|Y|1970-01-01|2099-12-31|
C011301|46|metaxalone|780369|8|DRUG|Y|1970-01-01|2099-12-31|
C011585|46|ciclopirox|950098|8|DRUG|Y|1970-01-01|2099-12-31|
D015122|46|6-Mercaptopurine|1436650|8|DRUG|Y|1970-01-01|2099-12-31|
D015378|46|Imipenem|1778262|8|DRUG|Y|1970-01-01|2099-12-31|
D015382|46|Interferon gamma-1b|1380191|8|DRUG|Y|1970-01-01|2099-12-31|
D015636|46|Magnesium Chloride|19092849|8|DRUG|Y|1970-01-01|2099-12-31|
D015742|46|Propofol|753626|8|DRUG|Y|1970-01-01|2099-12-31|
C016300|46|chloramine-T|19036053|8|DRUG|Y|1970-01-01|2099-12-31|
C027784|46|amezinium|19030847|8|DRUG|Y|1970-01-01|2099-12-31|
C028431|46|mercuric chloride, ammoniated|19009148|8|DRUG|Y|1970-01-01|2099-12-31|
C031071|46|decanoic acid|19086827|8|DRUG|Y|1970-01-01|2099-12-31|
C031183|46|aluminum monostearate|19112525|8|DRUG|Y|1970-01-01|2099-12-31|
C031331|46|sulbutiamine|19100417|8|DRUG|Y|1970-01-01|2099-12-31|
C031752|46|ethyl cysteine|19059622|8|DRUG|Y|1970-01-01|2099-12-31|
C031927|46|hydroquinone|976778|8|DRUG|Y|1970-01-01|2099-12-31|
C034054|46|bismuth carbonate|19037704|8|DRUG|Y|1970-01-01|2099-12-31|
C035133|46|mirtazapine|725131|8|DRUG|Y|1970-01-01|2099-12-31|
D010718|46|Phosphatidylserines|19059741|8|DRUG|Y|1970-01-01|2099-12-31|
C014481|46|dihydrocodeine|1189596|8|DRUG|Y|1970-01-01|2099-12-31|
C027762|46|bone meal|19038433|8|DRUG|Y|1970-01-01|2099-12-31|
C006621|46|arachis oil|19033278|8|DRUG|Y|1970-01-01|2099-12-31|
C006843|46|butethamate citrate|19024761|8|DRUG|Y|1970-01-01|2099-12-31|
C007734|46|flunisolide|1196514|8|DRUG|Y|1970-01-01|2099-12-31|
C007782|46|dichlorodifluoromethane|963747|8|DRUG|Y|1970-01-01|2099-12-31|
C007852|46|alpha-glucoheptonic acid, magnesium salt (2:1)|19008075|8|DRUG|Y|1970-01-01|2099-12-31|
C008079|46|hydroxypropylcellulose|19002257|8|DRUG|Y|1970-01-01|2099-12-31|
C008192|46|isometheptene|1103518|8|DRUG|Y|1970-01-01|2099-12-31|
C008396|46|dichlorobenzyl alcohol|19054875|8|DRUG|Y|1970-01-01|2099-12-31|
C008735|46|oxolamine|19018885|8|DRUG|Y|1970-01-01|2099-12-31|
C008865|46|phenyltoloxamine|1123904|8|DRUG|Y|1970-01-01|2099-12-31|
C008872|46|pholcodine|19024213|8|DRUG|Y|1970-01-01|2099-12-31|
C008930|46|plasma protein fraction|19025693|8|DRUG|Y|1970-01-01|2099-12-31|
C009495|46|titanium dioxide|19100760|8|DRUG|Y|1970-01-01|2099-12-31|
C009540|46|triclocarban|19101457|8|DRUG|Y|1970-01-01|2099-12-31|
C009656|46|pyrisuccideanol|19097999|8|DRUG|Y|1970-01-01|2099-12-31|
C010730|46|beta-glucono-1,5-lactone|998392|8|DRUG|Y|1970-01-01|2099-12-31|
C010739|46|ifenprodil|19069103|8|DRUG|Y|1970-01-01|2099-12-31|
C010843|46|aloxiprin|19018432|8|DRUG|Y|1970-01-01|2099-12-31|
D015242|46|Ofloxacin|923081|8|DRUG|Y|1970-01-01|2099-12-31|
D015283|46|Citalopram|797617|8|DRUG|Y|1970-01-01|2099-12-31|
D015310|46|Cefotiam|19051271|8|DRUG|Y|1970-01-01|2099-12-31|
D015570|46|Josamycin|19123240|8|DRUG|Y|1970-01-01|2099-12-31|
D015572|46|Spiramycin|19070251|8|DRUG|Y|1970-01-01|2099-12-31|
D016576|46|Fleroxacin|19050750|8|DRUG|Y|1970-01-01|2099-12-31|
D017255|46|Acitretin|929638|8|DRUG|Y|1970-01-01|2099-12-31|
D017272|46|Celiprolol|19049145|8|DRUG|Y|1970-01-01|2099-12-31|
D017332|46|Cetirizine|1149196|8|DRUG|Y|1970-01-01|2099-12-31|
D017337|46|Sermorelin|19077457|8|DRUG|Y|1970-01-01|2099-12-31|
D017984|46|Enoxaparin|1301025|8|DRUG|Y|1970-01-01|2099-12-31|
D018120|46|Finasteride|996416|8|DRUG|Y|1970-01-01|2099-12-31|
D019259|46|Lamivudine|1704183|8|DRUG|Y|1970-01-01|2099-12-31|
D019322|46|Epoetin Alfa|1301125|8|DRUG|Y|1970-01-01|2099-12-31|
D019345|46|Zinc Acetate|979096|8|DRUG|Y|1970-01-01|2099-12-31|
D019800|46|Phenol|923540|8|DRUG|Y|1970-01-01|2099-12-31|
C012222|46|brovanexine|19039265|8|DRUG|Y|1970-01-01|2099-12-31|
C012262|46|cycrimine|19052031|8|DRUG|Y|1970-01-01|2099-12-31|
