source_code|source_code_description|concept_code|concept_name|concept_id
C054028|chlorproethazine|59860|chlorproethazine|19122262
C002316|triethanolamine polypeptide oleate condensate|38624|TRIETHANOLAMINE POLYPEPTIDE OLEATE CONDENSATE|942765
C002803|oxypolygelatine|32699|oxypolygelatine|19082895
C004554|bismuth tribromophenate|47180|BISMUTH TRIBROMOPHENATE|19058100
C004955|fosfestrol|25284|fosfestrol|19065450
C004996|fenozolone|24860|fenozolone|19061392
C005089|lachesine|28381|lachesine|19071185
C005096|mebeverine|29410|mebeverine|19008994
C005106|methylbenzethonium|29829|methylbenzethonium|19009686
C005310|norfenefrine|31988|norfenefrine|19015756
C005370|tramazoline|38453|tramazoline|19042445
C005425|pantethine|32863|pantethine|19019317
C005686|sodium carbonate|36685|sodium carbonate|939863
C005717|proxymetacaine|34905|proxymetacaine|929504
C030852|vinorelbine|39541|vinorelbine|1343346
C023305|hemicellulase|26514|hemicellulase|19101426
C023754|tizanidine|57258|tizanidine|778474
C024989|coenzyme Q10|21406|coenzyme Q10|1351115
C026325|attapulgite|18516|attapulgite|933794
C026483|midecamycin|30005|midecamycin|19072122
C027013|diperodon|59247|diperodon|19080514
C028777|difemerine|163406|difemerine|19018362
C028797|pralidoxime|34345|pralidoxime|1727468
C029013|cyclonium|21993|cyclonium|19081153
C029077|camphoric acid 1-methyl ester|30193|monomethyl camphorate|19072128
C029451|ferrous chloride|24940|ferrous chloride|19061731
C029768|tartaric acid|37578|tartaric acid|19041085
C029900|adipic acid|17050|adipic acid|19018406
C030110|oxaliplatin|32592|oxaliplatin|1318011
C030242|phosphoric acid|8259|Phosphoric acid|943030
C030691|lithium gluconate|52106|lithium gluconate|19113040
C031334|chromocarb diethylamine|48064|chromocarb diethylamine|19059658
C031492|caprylic acid|20178|caprylic acid|19025825
C031512|potassium sulfate|34323|potassium sulfate|19027475
C031618|sodium nitrate|36700|sodium nitrate|19100394
C032114|propentofylline|34644|propentofylline|19096031
C032302|rilmenidine|55679|rilmenidine|19115050
C035534|florfenicol|25086|florfenicol|19096487
C037328|ethylnicotinate|236122|ETHYL NICOTINATE|19055757
C038192|iopromide|27781|iopromide|19003206
C038950|cefpirome|27130|cefpirome|19001904
C041214|aluminum acetotartrate|46239|aluminum acetotartrate|19112524
C041786|palm oil|32809|palm oil|40165678
C044692|2-phenylbenzimidazole-5-sulfonic acid|13714|2-phenylbenzimidazole-5-sulfonic acid|19011434
C084641|prifinium|236174|prifinium|19091232
C084656|paricalcitol|73710|paricalcitol|1517740
C084810|bamethan|1321|bamethan|19015342
C084812|carbromal|2067|carbromal|19033243
C085586|pemetrexed|68446|pemetrexed|1304919
C085671|corticorelin ovine|74671|corticorelin ovine|19020789
C085843|abciximab|83929|abciximab|19047423
C086648|eptifibatide|75635|eptifibatide|1322199
C089730|rosiglitazone|84108|rosiglitazone|1547504
C091346|fomivirsen|85763|fomivirsen|19048999
C093230|fexofenadine|87636|fexofenadine|1153428
C095285|silodosin|720825|silodosin|19012925
C098685|respiratory syncytial virus immune globulin intravenous|119246|respiratory syncytial virus immune globulin intravenous|19013765
D011196|Potassium Permanganate|8604|Potassium Permanganate|19135788
D011219|Prajmaline|8622|Prajmaline|19135792
D011222|Prazepam|8627|Prazepam|19050461
D011284|Pregnenolone|114052|Pregnenolone|19011031
D011370|Proflavine|8723|Proflavine|19052317
D011398|Promethazine|8745|Promethazine|1153013
D011442|Proscillaridin|8795|Proscillaridin|19135808
D011739|Pyrimethamine|9010|Pyrimethamine|1760039
D011746|Pyrithioxin|9020|Pyrithioxin|19060358
D012312|Ritodrine|9392|Ritodrine|1563413
D012493|Samarium|9549|Samarium|1365720
D012504|Saralasin|9556|Saralasin|19136031
D012694|Serine|9671|Serine|19066774
D013213|Starch|10046|Starch|1036157
D013293|Enterococcus faecalis|10098|Enterococcus faecalis|19000813
D013420|Sulfamethoxazole|10180|Sulfamethoxazole|1836430
D013482|Superoxide Dismutase|10245|Superoxide Dismutase|19136642
D013634|Tannins|10328|Tannic Acid|1036690
D013654|Taurine|10337|Taurine|19136716
D013726|Terbutaline|10368|Terbutaline|1236744
D013752|Tetracycline|10395|Tetracycline|1836948
D013805|Theobromine|10437|Theobromine|19137056
D013893|Thiram|10517|Thiram|19006467
D013912|Threonine|10524|Threonine|19000537
D013917|Thrombin|10528|Thrombin|1300673
D014044|Tolbutamide|10635|Tolbutamide|1502855
D014260|Triclosan|10795|Triclosan|1704758
D014292|Trimetazidine|10826|Trimetazidine|19005626
D014295|Trimethoprim|10829|Trimethoprim|1705674
D014357|Trypsin|10890|TRYPSIN|906149
D014443|Tyrosine|10962|Tyrosine|19006692
D015091|beta-Alanine|61|beta-Alanine|19123344
D015119|6-Aminocaproic Acid|99|6-Aminocaproic Acid|1369939
C000121|pipoxolan|33758|pipoxolan|19093364
C001694|meglumine ioxithalamate|29459|meglumine ioxithalamate|19009054
C002125|etafenoxine|24441|etafenoxine|19059441
C100123|nicofuranose|104486|nicofuranose|19004049
C100147|tybamate|62178|tybamate|19123870
C100198|ethinamate|24474|ethinamate|19095328
C100236|homatropine|27084|homatropine|1101703
C100243|azidocillin|18609|azidocillin|19018516
C100255|viquidil|39580|viquidil|19102101
C105834|icodextrin|140480|icodextrin|19011437
C107135|everolimus|141704|everolimus|19011440
C108128|frovatriptan|228783|frovatriptan|1189458
C113826|dalfopristin|229369|dalfopristin|1789517
C115647|eletriptan|231049|eletriptan|1189697
D014307|Trioxsalen|10844|Trioxsalen|905829
D013988|Ticlopidine|10594|Ticlopidine|1302398
D014046|Tolmetin|10636|Tolmetin|1102917
D013627|Talc|10323|Talc|1036667
D013738|Testolactone|10378|Testolactone|1436776
D014147|Tramadol|10689|Tramadol|1103314
D014192|Trapidil|10735|Trapidil|19009721
D014237|Trichlormethiazide|10772|Trichlormethiazide|904639
D014325|Tromethamine|10865|Tromethamine|19006047
D014373|Purified Protein Derivative of Tuberculin|8948|Purified Protein Derivative of Tuberculin|19058274
D014529|Uridine|11017|Uridine|19010876
D014639|Vanadium|11121|Vanadium|19007693
D013745|Tetanus Toxoid|798306|Tetanus Toxoid Vaccine|529411
D013839|Thiamphenicol|10463|Thiamphenicol|19137362
C116664|tolvaptan|358257|tolvaptan|19036797
C117268|pimecrolimus|321952|Pimecrolimus|915935
C400149|monoclonal antibody 17-1A|80726|Edrecolomab|19132294
C400278|erlotinib|337525|erlotinib|1325363
C401859|temsirolimus|657797|temsirolimus|19092845
D011339|Probenecid|8698|Probenecid|1151422
D011344|Procarbazine|8702|Procarbazine|1351779
D011345|Procetofen|8703|Fenofibrate|1551803
D011346|Prochlorperazine|8704|Prochlorperazine|752061
D011374|Progesterone|8727|Progesterone|1552310
D011413|Propantheline|8761|Propantheline|953391
D011526|Cryptenamine|42618|Cryptenamine|19052812
D011530|Protriptyline|8886|Protriptyline|754270
D011620|Psyllium|8928|Psyllium|957797
D011736|Pyridoxine|684879|pyridoxine|19005046
D011794|Quercetin|9060|Quercetin|19060393
D011803|Quinine|9071|Quinine|1760616
D012439|Saccharin|9509|Saccharin|19064042
D012631|Secobarbital|9624|Secobarbital|766067
D012633|Secretin|9627|Secretin|19066188
D012844|Sincalide|9800|Sincalide|19067803
D013011|Potassium Sorbate|8606|Potassium Sorbate|19135789
D013300|Streptokinase|10106|Streptokinase|19136187
D013324|Strontium|10122|Strontium|19000815
D013413|Sulfadoxine|10173|Sulfadoxine|1836410
D013423|Sulfamoxole|10183|Sulfamoxole|19136481
D013578|Synephrine|10288|Synephrine|19001477
D013739|Testosterone|10379|Testosterone|1636780
D013806|Theophylline|10438|Theophylline|1237049
D013831|Thiamine|10454|Thiamine|19137312
D013943|Thymol|10553|Thymol|19000726
D013949|Thymus Extracts|10562|Thymus Extracts|19007429
D014148|Tranexamic Acid|10691|Tranexamic Acid|1303425
D014212|Tretinoin|10753|Tretinoin|903643
D014217|Troleandomycin|10864|Troleandomycin|19006043
C017309|febantel|24805|febantel|40170699
C069207|calcium ascorbate|142407|Calcium ascorbate|1319219
C544478|flavocoxid|578889|Flavocoxid|19078876
C468987|emodepside|354606|emodepside|40170557
C080260|marbofloxacin|69256|marbofloxacin|40170759
C415329|spinosad|299081|spinosad|40172543
C487384|3-(cyclopropylmethoxy)-4-(4-methylsulfonylphenyl)-5,5-dimethylfuranone|473298|firocoxib|40168262
C033301|bismuth oxide|19472|bismuth oxide|19037706
C542870|OnabotulinumtoxinA|860189|onabotulinumtoxinA|40165651
C032365|benzenesulfonic acid|993243|benzenesulfonic acid|40181642
C001599|sodium chlorite|992920|Sodium chlorite|40180818
C542869|AbobotulinumtoxinA|860168|abobotulinumtoxinA|40165377
C008976|polidocanol|968170|polidocanol|40175900
C095163|orbifloxacin|995897|orbifloxacin|40222506
D003012|Microbial Collagenase|898492|collagenase Clostridium histolyticum|40172153
C100125|ormetoprim|32533|ormetoprim|40170786
C439759|liraglutide|475968|liraglutide|40170911
C014983|amitraz|17763|amitraz|40170322
C021747|sodium selenate|36717|sodium selenate|40171076
C052904|enrofloxacin|24192|enrofloxacin|40170592
C005095|malachite green|896038|MALACHITE GREEN|40173188
C058651|tiludronic acid|11476|tiludronic acid|19011064
C031545|Pegloticase|1011650|Pegloticase|40226208
C076253|melarsomine|1012534|melarsomine|40226727
C011321|oxibendazole|1009342|oxibendazole|40226753
C027118|didecyldimethylammonium chloride|1011450|didecyldimethylammonium chloride|40226492
C557864|isophane insulin, beef-pork|317598|Insulin, Isophane, Beef-Pork|1515106
C494392|denosumab|993449|denosumab|40222444
C453962|dabigatran etexilate|1037042|dabigatran etexilate|40228152
C101434|eprinomectin|1006619|eprinomectin|40224770
C059514|resveratrol|1000492|resveratrol|40225716
D015645|Tylosin|995505|Tylosin|40222391
C499767|ensulizole|13714|2-phenylbenzimidazole-5-sulfonic acid|19011434
C511774|sipuleucel-T|997261|sipuleucel-T|40224095
C098720|fingolimod|1012892|fingolimod|40226579
C437965|olmesartan|321064|olmesartan|40226742
D003566|Cytidine Diphosphate Choline|997602|Citicoline|40223464
C027837|moxidectin|1047072|Moxidectin|40231415
D005492|Folic Acid|4511|Folic Acid|19111620
C012725|aminopentamide|1006397|Aminopentamide|40224137
C094854|ulipristal|1005921|ulipristal|40225722
D000670|Amprolium|1006654|Amprolium|40224195
C057664|Vi polysaccharide vaccine, typhoid|807219|Typhoid Vi Polysaccharide Vaccine, S typhi Ty2 strain|532881
C109691|microcrystalline cellulose|1000577|CELLULOSE, MICROCRYSTALLINE|40224234
D044243|Linoleic Acids, Conjugated|382272|Linoleic Acids, Conjugated|19100751
D014236|Trichlorfon|1000581|Trichlorfon|40224678
C545218|ferumoxytol|473387|Ferumoxytol|40163731
D007203|Indigotindisulfonate|325514|INDIGOTINDISULFONATE|19017390
C490727|ceftaroline|1040005|ceftaroline|40230597
C525644|lurasidone|1040028|lurasidone|40230761
C479538|tesamorelin|1044584|tesamorelin|40231628
C031226|6-O-palmitoylascorbic acid|1088438|6-O-palmitoylascorbic acid|40235242
C414354|selamectin|1044269|selamectin|40231617
C490954|eribulin|1045453|eribulin|40230712
C076257|romifidine|1091919|romifidine|40237343
C511911|belimumab|1092437|belimumab|40236987
C494040|vilazodone|1086769|vilazodone|40234834
C088327|plerixafor|733003|Plerixafor|19017581
D058766|Levoleucovorin|877015|levoleucovorin|40168303
C510790|indacaterol|1114326|indacaterol|40240664
D009243|NAD|1044975|Nicotinamide adenine dinucleotide (NAD)|40231471
C089740|abiraterone|1100072|abiraterone|40239056
D004610|Ellagic Acid|1043181|Ellagic Acid|40230797
C023617|pregna-4,17-diene-3,16-dione|1088591|pregna-4,17-diene-3,16-dione|40236567
C041648|pimobendan|1110783|pimobendan|40239290
C527717|Linagliptin|1100699|Linagliptin|40239216
C003402|5,6,7,8-tetrahydrobiopterin|753340|Sapropterin|19021959
C510030|ferrous bisglycinate|1102188|ferrous bisglycinate|40239116
C512204|boceprevir|1102129|BOCEPREVIR|40238770
C001114|dodecylbenzenesulfonic acid|1094060|dodecylbenzenesulfonic acid|40237042
C452423|vandetanib|1098413|Vandetanib|40238052
C508317|ipilimumab|1094833|ipilimumab|40238188
C424423|Roflumilast|1091836|Roflumilast|40236897
C545476|incobotulinumtoxinA|1000104|incobotulinumtoxin A|40224763
D014991|Xylazine|1099660|Xylazine|40238058
C497816|Rilpivirine|1102270|Rilpivirine|40238930
C013786|polysulfated glycosaminoglycan|1085955|polysulfated glycosaminoglycan|40234351
C557865|isophane insulin, human|253181|Insulin, Isophane, Human|1596914
C055066|iron protein succinylate|27823|iron protein succinylate|19069133
C486464|telaprevir|1102261|telaprevir|40239330
C552428|cabazitaxel|996051|cabazitaxel|40222431
C006827|bronopol|1114345|bronopol|40241252
C557696|4-hexylresorcinol|5321|Hexylresorcinol|969004
C557863|isophane insulin, beef|317235|Insulin, Isophane, Beef|19014950
C005948|astaxanthin|18451|astaxanthin|40244281
C547738|brentuximab vedotin|1147320|brentuximab vedotin|40241969
C551994|crizotinib|1148495|crizotinib|40242675
C503223|rivaroxaban|1114195|rivaroxaban|40241331
C503700|Ticagrelor|1116632|Ticagrelor|40241186
C030213|Tolu balsam|1116238|Tolu balsam|40241153
C010211|fidaxomicin|1111103|fidaxomicin|40239985
C012596|turmeric extract|1114883|Turmeric extract|40241181
C065679|icatibant|1148138|icatibant|40242044
C469952|complement C1s inhibitor, human|809864|C1 inhibitor (Human)|1333635
C533178|aflibercept|1232150|aflibercept|40244266
C551177|vemurafenib|1147220|Vemurafenib|40241937
C554150|interferon alfa-n1|202912|Interferon Alfa-n1|19044394
C557837|insulin, regular, beef-pork|235275|Insulin, Regular, Beef-Pork|1590165
D061268|Insulin Lispro|86009|Insulin, Lispro, Human|1550023
C101866|retigabine|1112990|ezogabine|40239995
C540383|ruxolitinib|1193326|ruxolitinib|40244464
C552399|gamithromycin|1113697|gamithromycin|40240027
C554043|interferon alfa-2a|5879|Interferon Alfa-2a|1379969
C554126|Interferon Alfa-n3|612937|Interferon Alfa-n3|1385645
D061386|Insulin, Regular, Human|253182|Insulin, Regular, Human|1596977
C554038|Filgrastim|68442|Filgrastim|1304850
C554127|interferon alfa-2b|5880|Interferon Alfa-2b|1380068
C557708|alcaftadine|1000082|Alcaftadine|40224159
D061466|Lopinavir|195088|lopinavir|1738170
C554041|epoetin alfa|105694|Epoetin Alfa|1301125
C557867|insulin, protamine zinc, beef-pork|314685|Insulin, Protamine Zinc, Beef-Pork|19013926
C557866|isophane insulin, pork|221108|Insulin, Isophane, Pork|1586326
C521273|2-ethoxy-1-((2'-(5-oxo-2,5-dihydro-1,2,4-oxadiazol-3-yl)-biphenyl-4-yl)methyl)-1H-benzimidazole-7-carboxylic acid|1091643|Azilsartan|40235485
C554125|interferon gamma-1b|5882|Interferon gamma-1b|1380191
C503983|axitinib|1242999|axitinib|42709322
C556270|peginesatide|1248798|peginesatide|42709327
D011623|Carboxypeptidase G2|1242127|glucarpidase|42709319
D052201|Lactobacillus rhamnosus|100278|Lactobacillus casei rhamnosus|19000811
D061389|Insulin, Regular, Pork|221109|Insulin, Regular, Pork|1586346
C568794|Linagliptin|1100699|Linagliptin|40239216
C485333|tafluprost|1244607|tafluprost|42709325
C515442|magnesium aluminum silicate|17614|aluminum magnesium silicate|19018438
C551524|robenacoxib|1250203|robenacoxib|42709328
C025109|chlorine dioxide|20799|chlorine dioxide|42709330
C082359|imidacloprid|1251576|imidacloprid|42709329
C486592|ingenol mebutate|1242806|ingenol mebutate|42709320
C538724|vismodegib|1242987|vismodegib|42709321
C545203|ivacaftor|1243041|ivacaftor|42709323
C054561|microplasmin|29998|ocriplasmin|42904298
D011060|Poloxalene|1314414|Poloxalene|42903870
C034093|pirlimycin|1367292|pirlimycin|43013212
C493870|Bedaquiline|1364504|Bedaquiline|43012518
C527525|teriflunomide|1310520|teriflunomide|42900584
C571802|follitropin beta|25357|Follicle Stimulating Hormone, beta Subunit|1597235
C053503|ceftiofur|1311521|ceftiofur|42900335
C520853|alogliptin|1368001|alogliptin|43013884
C523483|linaclotide|1307404|linaclotide|42900505
C570634|phenyl acetate|70619|phenylacetate|1511856
D002336|beta-Alanylhistidine|1362697|carnosine|43012198
D013883|Thiostrepton|1365970|Thiostrepton|43013000
C524142|mipomersen|1367839|mipomersen|43014182
C100145|thonzylamine|1360721|thonzylamine|43012162
C542124|raxibacumab|1366567|raxibacumab|43013193
D015029|Zeranol|1368476|Zeranol|43013877
D063325|Tiapride|10588|Tiapride|19008012
C008922|piperine|1311146|piperine|42900463
C041707|N-methylephedrine|1311545|N-methylephedrine|42899698
C028913|dodecyl sulfate|1362927|dodecyl sulfate|43012263
D004369|Zinc-DTPA|11431|Zinc-DTPA|19011565
C473731|lomitapide|1364479|lomitapide|43013119
C546704|crofelemer|1364449|crofelemer|43013047
C559147|regorafenib|1312397|regorafenib|42903460
C066438|deslorelin|1311744|deslorelin|42900318
C471992|bosutinib|1307619|bosutinib|42900401
C551441|perampanel|1356552|perampanel|42904177
C023445|altrenogest|1314612|altrenogest|42903898
C568813|dornase alfa|337623|recombinant human DNase|1125443
C571062|2-mercaptopyridine-N-oxide|35100|pyrithione|931035
C571801|follitropin alfa|386938|Follitropin Alfa|1542948
C063317|L1 protein, Human papillomavirus type 16|798264|L1 protein, Human papillomavirus type 16 Vaccine|529112
C467566|pomalidomide|1369713|pomalidomide|43014237
C479163|tofacitinib|1357536|tofacitinib|42904205
C485204|tulathromycin|1309314|tulathromycin|42900574
C494910|teduglutide|1364468|teduglutide|43013171
C507250|pradofloxacin|1367269|PRADOFLOXACIN|43012892
C517782|pasireotide|1364105|PASIREOTIDE|43012417
C522181|apixaban|1364430|apixaban|43013024
C545373|ponatinib|1364347|ponatinib|43013182
C558660|cabozantinib|1363268|cabozantinib|43012292
C550911|trastuzumab-DM1 conjugate|1371041|trastuzumab-DM1 conjugate|43525787
D064098|Esomeprazole|283742|Esomeprazole|904453
C540278|enzalutamide|1307298|enzalutamide|42900250
C010958|9-fluoroprednisolone|1364587|isoflupredone|43013142
C575199|4-butyl-1-(4-hydroxyphenyl)-2-phenyl-3,5-pyrazolidinedione|7816|Oxyphenbutazone|19025925
C576258|tildipirosin|1306059|Tildipirosin|42900094
C015560|1,3,5-trimethoxybenzene|38716|trimethylphloroglucinol|19101597
C056020|dimethyl fumarate|1373478|dimethyl fumarate|43526424
C119141|Ospemifene|1370971|Ospemifene|43525773
C092401|copper naphthenate|1373349|copper naphthenate|43526436
C108476|bepotastine|863035|bepotastine|40166571
C552334|canagliflozin|1373458|canagliflozin|43526465
C005563|captax|1358845|2-MERCAPTOBENZOTHIAZOLE|42904238
C533860|macitentan|1442132|Macitentan|44507580
D064412|Levalbuterol|237159|Levalbuterol|1192218
D064586|Sodium Selenate|36717|sodium selenate|40171076
D064730|Dexrazoxane|42736|Dexrazoxane|1353011
C479460|Lixisenatide|1440051|Lixisenatide|44506754
C543332|afutuzumab|974779|obinutuzumab|44507676
C005858|picric acid|1320642|picric acid|42903971
C560077|trametinib|1425099|trametinib|43532497
C562325|dolutegravir|1433868|dolutegravir|43560385
C066750|proxigermanium|158660|bis(carboxyethyl)germanium sesquioxide|19018290
C522924|afatinib|1430438|Afatinib|43533090
C561627|dabrafenib|1424911|dabrafenib|43532299
C522335|ferric carboxymaltose|1433693|ferric carboxymaltose|43560392
C550468|vilanterol|1424884|vilanterol|43532539
D064751|Ammonium|709|Ammonium|19126894
D064697|Racemethionine|9100|Racemethionine|19060837
C542595|riociguat|1439816|riociguat|44506752
C551803|ibrutinib|1442981|Ibrutinib|44507848
C557874|vortioxetine|1455099|vortioxetine|44507700
D064699|Dexmethylphenidate|352372|dexmethylphenidate|731533
D064747|Lansoprazole|17128|lansoprazole|929887
D064704|Levofloxacin|82122|Levofloxacin|1742253
D064748|Dexlansoprazole|816346|Dexlansoprazole|19039926
D014476|Undecylenates|314881|UNDECYLENATE|914244
D019826|Cholic Acid|1440856|Cholic Acid|44506782
D064705|Racepinephrine|66887|Racepinephrine|1300153
C112528|luliconazole|1482680|luliconazole|44507693
C472965|fospropofol|828682|fospropofol|19044273
C514020|lisdexamfetamine|700810|Lisdexamfetamine|709567
C571001|eslicarbazepine|1482502|eslicarbazepine|44507780
C579662|dextran 1|214485|Dextran 1|19051646
D064692|Hyoscyamine|153970|Hyoscyamine|923672
C447119|bazedoxifene|1441386|bazedoxifene|44506794
D064750|Rabeprazole|114979|rabeprazole|911735
C524865|carfilzomib|1302966|carfilzomib|42873638
C558922|cobicistat|1306284|cobicistat|42874220
C506658|lorcaserin|1300701|lorcaserin|42873635
C035276|eicosapentaenoic acid ethyl ester|1304974|icosapent ethyl|42874246
C509700|elvitegravir|1306286|elvitegravir|42874212
C520025|mirabegron|1300786|mirabegron|42873636
D011486|Protein C|8834|Protein C|42801108
C406061|gemtuzumab ozogamicin|1294580|Gemtuzumab ozogamicin|42799711
D015761|4-Aminopyridine|897018|dalfampridine|40170680
C033479|sodium sulfide|1293719|sodium sulfide|42800240
D000641|Ammonia|1299884|Ammonia|42800417
C485206|pertuzumab|1298944|pertuzumab|42801287
C502722|lucinactant|1293254|lucinactant|42800204
C553414|avanafil|1291301|avanafil|42800040
