source_concept_code,source_concept_name,concept_code,concept_name,concept_id,concept_class_id
D015774,Ganciclovir,45612196,Ganciclovir,1757803,Ingredient
C487779,telbivudine,45618660,telbivudine,1758392,Ingredient
C451734,etravirine,45612617,etravirine,1758536,Ingredient
D011715,Pyrantel,45614487,Pyrantel,1759270,Ingredient
D011718,Pyrazinamide,45612010,Pyrazinamide,1759455,Ingredient
D011739,Pyrimethamine,45610842,Pyrimethamine,1760039,Ingredient
D011803,Quinine,45610845,Quinine,1760616,Ingredient
D005976,Glutaral,45613002,Glutaral,1761033,Ingredient
D012254,Ribavirin,45615709,Ribavirin,1762711,Ingredient
D012293,Rifampin,45614507,Rifampin,1763204,Ingredient
D012299,Rimantadine,45619312,Rimantadine,1763339,Ingredient
D006118,Griseofulvin,45616628,Griseofulvin,1763779,Ingredient
C023768,halofantrine,45616140,halofantrine,1766340,Ingredient
D006582,Hexachlorophene,45613035,Hexachlorophene,1768734,Ingredient
D002433,Cefaclor,45615341,Cefaclor,1768849,Ingredient
D019829,Nevirapine,45615930,Nevirapine,1769389,Ingredient
D002434,Cefadroxil,45610419,Cefadroxil,1769535,Ingredient
D012973,Sodium Hypochlorite,45615733,Sodium Hypochlorite,1769774,Ingredient
D002437,Cefazolin,45612880,Cefazolin,1771162,Ingredient
D002438,Cefoperazone,45617731,Cefoperazone,1773402,Ingredient
D002439,Cefotaxime,45615342,Cefotaxime,1774470,Ingredient
D015313,Cefotetan,45614631,Cefotetan,1774932,Ingredient
D002440,Cefoxitin,45618899,Cefoxitin,1775741,Ingredient
D006861,Hydrogen Peroxide,45610629,Hydrogen Peroxide,1776430,Ingredient
D002442,Ceftazidime,45615343,Ceftazidime,1776684,Ingredient
D006886,Hydroxychloroquine,45619090,Hydroxychloroquine,1777087,Ingredient
D015296,Ceftizoxime,45610982,Ceftizoxime,1777254,Ingredient
D017828,Rifabutin,45614703,Rifabutin,1777417,Ingredient
D002443,Ceftriaxone,45612881,Ceftriaxone,1777806,Ingredient
D002444,Cefuroxime,45612882,Cefuroxime,1778162,Ingredient
D015378,Imipenem,45619421,Imipenem,1778262,Ingredient
D007455,Iodine,45619109,Iodine,1780601,Ingredient
C050739,interferon alfacon-1,45610121,interferon alfacon-1,1781314,Ingredient
D007486,Ipecac,45611847,Ipecac,1781321,Ingredient
D018119,Stavudine,45617115,Stavudine,1781406,Ingredient
D053626,Atovaquone,45611168,Atovaquone,1781733,Ingredient
D007538,Isoniazid,45616683,isoniazid,1782521,Ingredient
D007559,Ivermectin,45619115,Ivermectin,1784444,Ingredient
D007612,Kanamycin,45613085,Kanamycin,1784749,Ingredient
C415250,deferasirox,45611406,deferasirox,1786055,Ingredient
D017576,Daptomycin,45611057,Daptomycin,1786617,Ingredient
D002506,Cephalexin,45614098,Cephalexin,1786621,Ingredient
D002515,Cephradine,45610424,Cephradine,1786842,Ingredient
C502411,maraviroc,45618662,maraviroc,1787101,Ingredient
C078049,gatifloxacin,45613769,gatifloxacin,1789276,Ingredient
C095108,amprenavir,45611376,Amprenavir,1789428,Ingredient
C113825,quinupristin,45618642,quinupristin,1789515,Ingredient
C113826,dalfopristin,45613797,dalfopristin,1789517,Ingredient
D002606,Charcoal,45611650,Charcoal,1789521,Ingredient
C053853,dirithromycin,45610126,dirithromycin,1790024,Ingredient
D008034,Lincomycin,45611878,Lincomycin,1790692,Ingredient
D002710,Chlorhexidine,45614108,Chlorhexidine,1790812,Ingredient
D000583,Amikacin,45618837,Amikacin,1790868,Ingredient
D002727,Proguanil,45610435,Proguanil,1792429,Ingredient
D002738,Chloroquine,45611655,Chloroquine,1792515,Ingredient
D008463,Mebendazole,45611894,Mebendazole,1794280,Ingredient
D020682,Cefixime,45614778,Cefixime,1796435,Ingredient
C056814,cefdinir,45615008,cefdinir,1796458,Ingredient
C417083,peginterferon alfa-2b,45617434,peginterferon alfa-2b,1797155,Ingredient
D015377,Cilastatin,45613412,Cilastatin,1797258,Ingredient
D002939,Ciprofloxacin,45618917,Ciprofloxacin,1797513,Ingredient
D002991,Clofazimine,45617745,Clofazimine,1798476,Ingredient
D053139,Oseltamivir,45614836,Oseltamivir,1799139,Ingredient
D003023,Cloxacillin,45612904,Cloxacillin,1800835,Ingredient
D013307,Streptomycin,45615742,Streptomycin,1836191,Ingredient
D013407,Sulbactam,45615746,Sulbactam,1836241,Ingredient
D013411,Sulfadiazine,45613317,Sulfadiazine,1836391,Ingredient
D013413,Sulfadoxine,45615748,Sulfadoxine,1836410,Ingredient
D013420,Sulfamethoxazole,45612070,Sulfamethoxazole,1836430,Ingredient
D013444,Sulfisoxazole,45614550,Sulfisoxazole,1836503,Ingredient
D013752,Tetracycline,45614564,Tetracycline,1836948,Ingredient
D013827,Thiabendazole,45612091,Thiabendazole,1837289,Ingredient
D008524,Medrogestone,45617989,Medrogestone,19000207,Ingredient
C084825,thioproperazine,45616218,thioproperazine,19000305,Ingredient
D013185,Squalene,45610890,Squalene,19000381,Ingredient
D015767,Mefloquine,45617040,Mefloquine,19000498,Ingredient
D013912,Threonine,45610921,Threonine,19000537,Ingredient
D008529,Mefruside,45619170,Mefruside,19000556,Ingredient
D013943,Thymol,45615770,Thymol,19000726,Ingredient
D007611,Aprotinin,45611855,Aprotinin,19000729,Ingredient
D013954,Thyroglobulin,45616977,Thyroglobulin,19000732,Ingredient
D052201,Lactobacillus rhamnosus,45614833,Lactobacillus casei rhamnosus,19000811,Ingredient
D013265,Stigmasterol,45613306,Stigmasterol,19000812,Ingredient
D013293,Enterococcus faecalis,45610895,Enterococcus faecalis,19000813,Ingredient
D013324,Strontium,45613309,Strontium,19000815,Ingredient
D013408,Sulbenicillin,46256051,Sulbenicillin,19000817,Ingredient
D013412,Sulfadimethoxine,45619346,Sulfadimethoxine,19000818,Ingredient
D013414,Sulfaguanidine,45619347,Sulfaguanidine,19000819,Ingredient
D013421,Sulfamethoxypyridazine,45615750,Sulfamethoxypyridazine,19000820,Ingredient
D013443,Sulfisomidine,45616957,Sulfisomidine,19000821,Ingredient
D013448,Sulfobromophthalein,45610901,Sulfobromophthalein,19000826,Ingredient
C084593,sulthiame,45612574,sulthiame,19000921,Ingredient
D017762,Nadroparin,45619501,Nadroparin,19001014,Ingredient
C019179,ferric sodium edetate,45617346,Sodium ironedetate,19001131,Ingredient
C004932,diloxanide,45617300,Diloxanide,19001305,Ingredient
C103998,epoetin beta,45617427,epoetin beta,19001311,Ingredient
D008712,Methicillin Sodium,45611903,Methicillin Sodium,19001323,Ingredient
C073323,glibornuride,45616205,glibornuride,19001409,Ingredient
C073263,glymidine,45615022,glymidine,19001441,Ingredient
D013578,Synephrine,45612079,Synephrine,19001477,Ingredient
C003319,disodium pyrophosphate,45616082,DISODIUM PYROPHOSPHATE,19001538,Ingredient
C005034,hexafluorenium,45618494,hexafluorenium,19001540,Ingredient
D024483,Vitamin K 3,45613551,Vitamin K 3,19001579,Ingredient
C018961,hexamidine,45616132,hexamidine,19001599,Ingredient
C015922,hexocyclium,45617339,hexocyclium,19001653,Ingredient
D013973,Thyrotropin-Releasing Hormone,45612099,Thyrotropin-Releasing Hormone,19001701,Ingredient
C039725,Corynebacterium parvum vaccine,46256816,Corynebacterium parvum vaccine,19001758,Ingredient
C038950,cefpirome,45614989,cefpirome,19001904,Ingredient
D013626,Talampicillin,45610907,Talampicillin,19002077,Ingredient
C010466,hydroiodic acid,45618512,hydroiodic acid,19002226,Ingredient
C010467,hydrotalcite,45613683,hydrotalcite,19002230,Ingredient
C008079,hydroxypropylcellulose,45613670,hydroxypropylcellulose,19002257,Ingredient
D013670,Sodium Pertechnetate Tc 99m,46256327,Sodium Pertechnetate Tc 99m,19002425,Ingredient
D013993,Tilidine,45612103,Tilidine,19002431,Ingredient
D008615,Mephenesin,45616737,Mephenesin,19002662,Ingredient
D008616,Mephentermine,45619176,Mephentermine,19002664,Ingredient
C053562,desflurane,45618588,desflurane,19002770,Ingredient
C045504,tropisetron,45610112,tropisetron,19002800,Ingredient
D014043,Tolazoline,45610925,Tolazoline,19002829,Ingredient
C104457,nelarabine,45615050,nelarabine,19002912,Ingredient
D008621,Meptazinol,45616739,Meptazinol,19003010,Ingredient
D008634,Mersalyl,45615576,Mersalyl,19003070,Ingredient
C008133,invert sugar,45616103,invert sugar,19003107,Ingredient
D008655,Mesterolone,45615578,Mesterolone,19003140,Ingredient
C044834,iodixanol,45610111,iodixanol,19003201,Ingredient
C038192,iopromide,45618571,iopromide,19003206,Ingredient
C055357,ioxilan,45618592,ioxilan,19003249,Ingredient
D014049,Tolperisone,45619374,Tolperisone,19003296,Ingredient
D008680,Metaraminol,45617995,Metaraminol,19003303,Ingredient
C008170,"citric acid, iron, sorbitol drug combination",45613671,iron sorbitex,19003345,Ingredient
C025484,iso-sulfan blue,45611305,iso-sulfan blue,19003412,Ingredient
C011001,isoaminile,45618515,isoaminile,19003416,Ingredient
C020382,isoconazole,45617349,isoconazole,19003491,Ingredient
C018548,lanatoside C,45610068,lanatoside C,19003522,Ingredient
C008205,isopropyl myristate,45612465,isopropyl myristate,19003568,Ingredient
C409945,parecoxib,45615061,parecoxib,19003570,Ingredient
C008214,isothipendyl,45617313,isothipendyl,19003593,Ingredient
D008690,Methacycline,45616743,Methacycline,19003644,Ingredient
C012393,oxaceprol,45618520,oxaceprol,19003691,Ingredient
D014215,Triacetin,45618178,Triacetin,19003914,Ingredient
C002072,ketazolam,45617289,ketazolam,19003946,Ingredient
C061870,rocuronium,45615014,Rocuronium,19003953,Ingredient
D008692,Methadyl Acetate,45617996,Methadyl Acetate,19003959,Ingredient
C063008,mycophenolate mofetil,45610133,mycophenolate mofetil,19003999,Ingredient
C100123,nicofuranose,45616230,nicofuranose,19004049,Ingredient
D008695,Methandriol,45619177,Methandriol,19004095,Ingredient
D008696,Methandrostenolone,45616744,Methandrostenolone,19004098,Ingredient
C056164,fenugreek seed meal,45612552,fenugreek seed meal,19004145,Ingredient
C084588,methantheline,45616213,methantheline,19004153,Ingredient
D008701,Methapyrilene,45611901,Methapyrilene,19004158,Ingredient
D008702,Methaqualone,45610714,Methaqualone,19004160,Ingredient
C084822,metharbital,45616217,metharbital,19004254,Ingredient
D013840,Thiamylal,46256053,Thiamylal,19004295,Ingredient
C060285,lacidipine,45610131,lacidipine,19004539,Ingredient
D008710,Methenolone,45610715,Methenolone,19004621,Ingredient
D008711,Metergoline,45611902,Metergoline,19004626,Ingredient
C100193,demecarium,45618632,Demecarium,19004718,Ingredient
D008715,Methionine,45616745,Methionine,19004724,Ingredient
C047049,colfosceril,45617386,Colfosceril,19004764,Ingredient
D005942,Copper Gluconate,45611794,Copper Gluconate,19004810,Ingredient
D014266,Trientine,45616993,Trientine,19004969,Ingredient
D008723,Methohexital,45610717,Methohexital,19005015,Ingredient
D011736,Pyridoxine,45614488,pyridoxine,19005046,Ingredient
C078452,ziconotide,45612568,ziconotide,19005061,Ingredient
D014272,Trifluperidol,45616994,Trifluperidol,19005101,Ingredient
D014273,Triflupromazine,45619380,Triflupromazine,19005104,Ingredient
D008728,Methotrimeprazine,45614360,Methotrimeprazine,19005147,Ingredient
D008729,Methoxamine,45610718,Methoxamine,19005208,Ingredient
C041218,lapyrium,45610107,lapyrium,19005225,Ingredient
D008733,Methoxyflurane,45610719,Methoxyflurane,19005257,Ingredient
C078973,milbemycin oxime,45616210,milbemycin oxime,19005452,Ingredient
D014287,Trimebutine,45610941,Trimebutine,19005512,Ingredient
D014291,Trimeprazine,45613362,Trimeprazine,19005570,Ingredient
D014292,Trimetazidine,45619382,Trimetazidine,19005626,Ingredient
D014293,Trimethadione,45615785,Trimethadione,19005629,Ingredient
D014294,Trimethaphan,45619383,Trimethaphan,19005658,Ingredient
C079363,borage oil,45618616,borage oil,19005918,Ingredient
D014217,Troleandomycin,45618179,Troleandomycin,19006043,Ingredient
D014325,Tromethamine,45615787,Tromethamine,19006047,Ingredient
D014343,Trypan Blue,45618182,Trypan Blue,19006155,Ingredient
D014364,Tryptophan,45613363,Tryptophan,19006186,Ingredient
D001120,Arginine,45617674,Arginine,19006410,Ingredient
D013893,Thiram,45613331,Thiram,19006467,Ingredient
C079703,rufinamide,45612569,rufinamide,19006586,Ingredient
D014441,Tyropanoate,45618186,Tyropanoate,19006659,Ingredient
D014443,Tyrosine,45610945,Tyrosine,19006692,Ingredient
C084583,methyprylon,45615034,Methyprylon,19006742,Ingredient
D014449,Tyrothricin,45616999,Tyrothricin,19006842,Ingredient
D001127,Arginine Vasopressin,45617675,Argipressin,19006871,Ingredient
D014494,Unithiol,45614598,Unithiol,19006874,Ingredient
D014498,Uracil,45613372,Uracil,19006877,Ingredient
D014499,Uracil Mustard,45618189,Uracil Mustard,19006880,Ingredient
D001073,Aprindine,45610367,Aprindine,19006969,Ingredient
D013948,Moxisylyte,45618164,Moxisylyte,19007422,Ingredient
D013949,Thymus Extracts,45619368,Thymus Extracts,19007429,Ingredient
D008797,Metyrapone,45619182,Metyrapone,19007490,Ingredient
D003314,Corn Oil,45617761,Corn Oil,19007533,Ingredient
C001532,leucocyanidin,45612436,leucocyanidin,19007536,Ingredient
D014633,Valine,45613377,Valine,19007572,Ingredient
C016538,lime,45614951,Calcium oxide,19007595,Ingredient
D014639,Vanadium,45612150,Vanadium,19007693,Ingredient
D008802,Mezlocillin,45610723,Mezlocillin,19007701,Ingredient
D013972,Thyrotropin,45613338,Thyrotropin,19007721,Ingredient
D008803,Mianserin,45614363,Mianserin,19007737,Ingredient
C028222,dicobalt edetate,45611308,Dicobalt edetate,19007780,Ingredient
C025655,lofexidine,45614962,lofexidine,19007803,Ingredient
C023842,lormetazepam,45614959,lormetazepam,19007977,Ingredient
D003366,Cosyntropin,45610468,Cosyntropin,19008009,Ingredient
D013976,Tiapride,45619371,Tiapride,19008012,Ingredient
D063325,Tiapride,45611232,Tiapride,19008012,Ingredient
C007852,"alpha-glucoheptonic acid, magnesium salt (2:1)",45613669,"alpha-glucoheptonic acid, magnesium salt (2:1)",19008075,Ingredient
C030123,coumarin,45610091,coumarin,19008106,Ingredient
C008959,lyapolate,45613674,lyapolate,19008192,Ingredient
D014745,Viloxazine,45617013,Viloxazine,19008261,Ingredient
D014747,Vinblastine,45615803,Vinblastine,19008264,Ingredient
D014749,Vincamine,45612158,Vincamine,19008269,Ingredient
C080945,parnaparin,45612570,parnaparin,19008276,Ingredient
D014001,Tin,45619372,Tin,19008281,Ingredient
D014751,Vindesine,45610963,Vindesine,19008336,Ingredient
D014801,Vitamin A,45615804,Vitamin A,19008339,Ingredient
C023850,Tacalcitol,45618547,Tacalcitol,19008361,Ingredient
D003407,Creosote,45614142,Creosote,19008366,Ingredient
D020947,Tea Tree Oil,45618386,Tea Tree Oil,19008374,Ingredient
D014048,Tolonium Chloride,45615775,Tolonium chloride,19008782,Ingredient
C030298,malic acid,45613726,malic acid,19008864,Ingredient
D004205,Cromoglycate,45610500,Cromoglycate,19008867,Ingredient
C037938,mandelic acid,45611328,mandelic acid,19008870,Ingredient
C025340,manganese chloride,45613716,manganese chloride,19008893,Ingredient
C039798,manganese sulfate,45618573,manganese sulfate,19008897,Ingredient
D022242,Pneumococcal Vaccines,46256067,Pneumococcal vaccine,19008972,Ingredient
C005096,mebeverine,45613653,mebeverine,19008994,Ingredient
C005139,mebhydroline,45613655,mebhydroline,19008999,Ingredient
C100122,meclocycline,45612587,meclocycline,19009022,Ingredient
C019476,mecobalamin,45613708,mecobalamin,19009025,Ingredient
C001694,meglumine ioxithalamate,45612437,meglumine ioxithalamate,19009054,Ingredient
C023885,menadiol,45618548,menadiol,19009057,Ingredient
C008352,meprednisone,45618505,meprednisone,19009116,Ingredient
D015644,Miocamycin,45619435,Miocamycin,19009138,Ingredient
C006069,mequitazine,45613662,mequitazine,19009145,Ingredient
C028431,"mercuric chloride, ammoniated",45616145,"Mercury, Ammoniated",19009148,Ingredient
D008926,Plicamycin,45610726,Plicamycin,19009165,Ingredient
C044642,methdilazine,45616168,methdilazine,19009250,Ingredient
D003493,Cyclacillin,45618945,Cyclacillin,19009277,Ingredient
D003494,Cyclamates,45614147,Cyclamate,19009306,Ingredient
C005157,methoxyphenamine,45610018,methoxyphenamine,19009365,Ingredient
D014807,Vitamin D,45617014,Vitamin D,19009405,Ingredient
D014810,Vitamin E,45614606,Vitamin E,19009540,Ingredient
C518753,ferrous phosphate,45613834,ferrous phosphate,19009557,Ingredient
C082430,molgramostim,45611368,molgramostim,19009676,Ingredient
C005106,methylbenzethonium,45612448,methylbenzethonium,19009686,Ingredient
C082437,lenograstim,45612573,lenograstim,19009705,Ingredient
D014192,Trapidil,45615783,Trapidil,19009721,Ingredient
D014216,Triacetoneamine-N-Oxyl,46256109,Triacetoneamine-N-Oxyl,19009790,Ingredient
D008981,Molsidomine,45615585,Molsidomine,19009819,Ingredient
D020366,Methylmethacrylate,45614771,Methylmethacrylate,19009847,Ingredient
C008473,methyl nicotinate,45613672,methylnicotinate,19009874,Ingredient
C015358,methylparaben,45618530,methylparaben,19009877,Ingredient
D008982,Molybdenum,45616751,Molybdenum,19009896,Ingredient
C032943,metocurine,45616154,metocurine,19009961,Ingredient
C416903,agalsidase alfa,46256973,agalsidase alfa,19009965,Ingredient
D003518,Cyclopenthiazide,45611670,Cyclopenthiazide,19010015,Ingredient
D014812,Vitamin K,45615806,Vitamin K,19010128,Ingredient
D014867,Water,45614610,Water,19010309,Ingredient
C000227,mild silver protein,45618486,mild silver protein,19010360,Ingredient
C049430,mivacurium,45617388,mivacurium,19010459,Ingredient
D016572,Cyclosporine,45614675,Cyclosporine,19010482,Ingredient
D014988,Xipamide,45610974,Xipamide,19010493,Ingredient
D014993,Xylitol,45614621,Xylitol,19010496,Ingredient
D014994,Xylose,45619410,Xylose,19010499,Ingredient
D020912,Moclobemide,45614787,Moclobemide,19010652,Ingredient
D015032,Zinc,46256055,Zinc,19010696,Ingredient
D003534,Cyproterone,45614148,Cyproterone,19010792,Ingredient
C423508,abarelix,45613809,abarelix,19010868,Ingredient
D014373,Tuberculin,45615788,Tuberculin,19010871,Ingredient
D014439,Tyramine,45615792,Tyramine,19010873,Ingredient
D014501,Uranium,45610948,Uranium,19010875,Ingredient
D014529,Uridine,45618193,Uridine,19010876,Ingredient
D003006,Zuclopenthixol,45610448,Zuclopenthixol,19010886,Ingredient
C025343,monooctanoin,45614960,monooctanoin,19010892,Ingredient
C005267,moroxydine,45616091,moroxydine,19010924,Ingredient
C106389,conivaptan,45615052,conivaptan,19010927,Ingredient
D003545,Cysteine,45616529,Cysteine,19010955,Ingredient
D001151,Arsenic,45610369,Arsenic,19010961,Ingredient
D014769,Virginiamycin,45618203,Virginiamycin,19010969,Ingredient
D014803,Vitamin B Complex,45614605,Vitamin B Complex,19010970,Ingredient
D014862,Wasp Venoms,46256333,Wasp Venoms,19011001,Ingredient
D014978,Xenon,45614620,Xenon,19011007,Ingredient
D015003,Yeasts,45615815,Yeasts,19011008,Ingredient
C043482,moxonidine,45611336,moxonidine,19011021,Ingredient
C052717,mucopolysaccharide polysulfate,45617389,mucopolysaccharide polysulfate,19011028,Ingredient
D011284,Pregnenolone,45611984,Pregnenolone,19011031,Ingredient
D019344,Lactic Acid,45619532,Lactate,19011035,Ingredient
C024362,arginine glutamate,46256699,arginine glutamate,19011039,Ingredient
C022901,(1-6)-alpha-glucomannan,45614956,glucomannan,19011061,Ingredient
C054999,mofezolac,45611355,mofezolac,19011062,Ingredient
C058651,tiludronic acid,45618595,tiludronic acid,19011064,Ingredient
C059659,technetium Tc 99m bicisate,46257182,technetium Tc 99m bicisate,19011066,Ingredient
