meddra_concept_id	meddra_concept_name	snomed_concept_id	snomed_concept_name
35305689	Ileal atresia	4093450	Congenital atresia of ileum
35305682	Congenital large intestinal atresia	4005454	Congenital atresia of large intestine
42889095	Nasopharyngeal atresia	4244428	Congenital atresia of nasopharynx
35205100	Congenital pulmonary valve atresia	320206	Congenital atresia of pulmonary valve
35305652	Rectal atresia	4237073	Congenital atresia of rectum
35305684	Congenital small intestinal atresia	4222795	Congenital atresia of small intestine
35205108	Congenital tricuspid valve atresia	4269199	Congenital atresia of tricuspid valve
35305725	Congenital absence of bile ducts	196796	Congenital biliary atresia
35305588	Blepharophimosis congenital	4244956	Congenital blepharophimosis
35305616	Blindness congenital	4318414	Congenital blindness
35305606	Dacryostenosis congenital	4099969	Congenital blocked tear duct
35305916	Congenital bowing of long bones	440507	Congenital bowing of femur
35306082	Congenital brain damage	4319455	Congenital brain damage
35306241	Congenital bronchiectasis	255059	Congenital bronchiectasis
35306242	Congenital bronchomalacia	4319334	Congenital bronchomalacia
35306213	Buried penis syndrome	198240	Congenital buried penis
35306150	Congenital calyceal diverticulum	4113449	Congenital calyceal diverticulum
37019304	Calyceal diverticulum	4113449	Congenital calyceal diverticulum
35305609	Cataract congenital	380505	Congenital cataract and lens anomalies
35306049	Congenital central hypoventilation syndrome	319793	Congenital central hypoventilation
35306068	Cerebellar hypoplasia	4050789	Congenital cerebellar hypoplasia
35306083	Congenital cerebral cyst	4078705	Congenital cerebral cyst
35305635	Chorioretinal degeneration congenital	437973	Congenital chorioretinal degeneration
35306085	Congenital choroid plexus cyst	43020418	Congenital choroid plexus cyst
35305455	Autosomal chromosome anomaly	434153	Congenital chromosomal disease
35305470	Cytogenetic abnormality	434153	Congenital chromosomal disease
35305917	Congenital claw toe	4317293	Congenital claw toe
35305918	Congenital cleft hand	77984	Congenital cleft hand
35305915	Clinodactyly	4066024	Congenital clinodactyly
35305999	Congenital musculoskeletal anomaly	443401	Congenital connective tissue disorder
35305585	Corneal opacity congenital	376225	Congenital corneal opacity
35305726	Congenital cystic disease of liver	197654	Congenital cystic disease of liver
35305735	Polycystic liver disease	197654	Congenital cystic disease of liver
35305624	Cystic eyeball, congenital	381115	Congenital cystic eyeball
35306151	Congenital cystic kidney disease	4220238	Congenital cystic kidney disease
35306243	Congenital cystic lung	261393	Congenital cystic lung
35305756	Congenital cytomegalovirus infection	436532	Congenital cytomegalovirus infection
35305551	Deafness congenital	4318712	Congenital deafness
35305990	Congenital deformity of clavicle	80522	Congenital deformity of clavicle
35305924	Congenital knee deformity	73872	Congenital deformity of knee joint
35306235	Congenital nose malformation	4215933	Congenital deformity of nose
35306104	Congenital neurological degeneration	4316230	Congenital degeneration of nervous system
35305496	Congenital dermal sinus	4322465	Congenital dermal sinus
35306223	Congenital diaphragmatic hernia	4066010	Congenital diaphragmatic hernia
35305410	Congenital aortic dilatation	4163372	Congenital dilatation of aorta
35305731	Dilatation intrahepatic duct congenital	4009157	Congenital dilatation of lobar intrahepatic bile duct
37219878	Pulmonary artery dilatation	4245433	Congenital dilatation of pulmonary artery
35305925	Congenital knee dislocation	4243373	Congenital dislocation of knee
35306128	Congenital bladder diverticulum	4217299	Congenital diverticulum of bladder
35306239	Diverticulum of pharynx, congenital	24148	Congenital diverticulum of pharynx
37220055	Pharyngeal pouch	24148	Congenital diverticulum of pharynx
35306191	Uterine cervix hypoplasia	4238346	Congenital duplication of cervix
35305611	Lens abnormality, congenital	378245	Congenital ectopic lens
35305991	Congenital elevation of scapula	78863	Congenital elevation of scapula
35306244	Congenital emphysema	4166508	Congenital emphysema
35305592	Entropion congenital	4069660	Congenital entropion
35306222	Congenital diaphragmatic eventration	4065029	Congenital eventration of diaphragm
35305626	Exophthalmos congenital	4244031	Congenital exophthalmos
35305717	Fissure of tongue, congenital	435071	Congenital fissure of tongue
35305884	Congenital lip fistula	136216	Congenital fistula of lip
35306103	Congenital flaccid paralysis	4319469	Congenital flaccid paralysis
35305976	Congenital spinal fusion	80523	Congenital fusion of spine
35305549	Congenital hearing disorder	4320816	Congenital hearing disorder
35204914	Heart block congenital	315069	Congenital heart block
35205001	Heart disease congenital	312723	Congenital heart disease
35305727	Congenital hepatic fibrosis	4194229	Congenital hepatic fibrosis
35305729	Congenital hepatomegaly	4251025	Congenital hepatomegaly
35305758	Congenital herpes simplex infection	4239065	Congenital herpes simplex
35305662	Congenital hiatus hernia	198246	Congenital hiatus hernia
35305754	Congenital HIV infection	4180254	Congenital human immunodeficiency virus infection
35306086	Congenital hydrocephalus	438244	Congenital hydrocephalus
35306136	Congenital hydronephrosis	4037874	Congenital hydronephrosis
35306172	Congenital megaureter	4151274	Congenital hydroureter
35305767	Carbamoyl phosphate synthetase deficiency	4266688	Congenital hyperammonemia, type I
35305926	Congenital limb hyperextension	4245906	Congenital hyperextension of limb
35306256	Congenital hypertrichosis	4209750	Congenital hypertrichosis
35305740	Congenital hypogammaglobulinaemia	433173	Congenital hypogammaglobulinemia
35305554	Congenital adrenal gland hypoplasia	4245921	Congenital hypoplasia of adrenal gland
35306170	Renal hypoplasia	4139587	Congenital hypoplasia of kidney
35306249	Pulmonary hypoplasia	4213884	Congenital hypoplasia of lung
35205093	Mitral valve hypoplasia	4245933	Congenital hypoplasia of mitral valve
42889091	Micropenis	198850	Congenital hypoplasia of penis
35305403	Umbilical artery hypoplasia	4259004	Congenital hypoplasia of umbilical artery
35305570	Congenital hypothyroidism	133728	Congenital hypothyroidism
35305750	Congenital infection	4220675	Congenital infectious disease
35305668	Congenital inguinal hernia	4179381	Congenital inguinal hernia
35205069	Congenital aortic valve incompetence	321107	Congenital insufficiency of aortic valve
35205086	Congenital mitral valve incompetence	313007	Congenital insufficiency of mitral valve
35305572	Goitre congenital	4314093	Congenital iodine deficiency syndrome
35305974	Congenital kyphoscoliosis	4233609	Congenital kyphoscoliosis
35305982	Kyphosis congenital	4322951	Congenital kyphosis
35306226	Congenital laryngeal stridor	4207968	Congenital laryngeal stridor
35306231	Laryngocele	4197544	Congenital laryngocele
35306161	Kidney malformation	4028655	Congenital lobulation of kidney
35305718	Macroglossia	4155528	Congenital macroglossia
35305894	Macrostomia	22426	Congenital macrostomia
35305639	Retinal anomaly congenital	376807	Congenital macular changes
35104083	Congenital malaria	4197823	Congenital malaria
35305502	Foetal malformation	4079975	Congenital malformation
35305512	Multiple congenital abnormalities	4266662	Congenital malformation syndrome
42889099	Congenital melanocytic naevus	4219885	Congenital melanocytic nevus
35306269	Congenital melanosis	4313273	Congenital melanosis
35104195	Congenital methaemoglobinaemia	4146093	Congenital methemoglobinemia
35305896	Microcheilia	444242	Congenital microcheilia
35305898	Micrognathia	4140216	Congenital micrognathism
35305693	Microvillous inclusion disease	4340793	Congenital microvillous atrophy
35306046	Myotonia congenita	4212349	Congenital myotonia, autosomal dominant form
35306154	Congenital nephrotic syndrome	4172011	Congenital nephrotic syndrome
35104882	Infantile genetic agranulocytosis	434895	Congenital neutropenia
35306107	Congenital nystagmus	373489	Congenital nystagmus
35306129	Congenital bladder neck obstruction	4187913	Congenital obstruction of bladder neck
35306017	Congenital osteodystrophy	45773180	Congenital osteodystrophy
35306197	Congenital genital malformation male	201954	Congenital penoscrotal transposition
35306236	Congenital perforated nasal septum	4318409	Congenital perforation of nasal septum
35305919	Congenital flat feet	136516	Congenital pes planus
35306271	Congenital pigmentation disorder	137658	Congenital pigmentary skin anomalies
35306245	Congenital pneumonia	255084	Congenital pneumonia
35305975	Congenital scoliosis	4049645	Congenital postural scoliosis
35305593	Eyelid ptosis congenital	437093	Congenital ptosis
35205101	Congenital pulmonary valve disorder	319921	Congenital pulmonary valve abnormality
35306156	Congenital renal cyst	45757772	Congenital renal cyst
35305644	Retinoschisis congenital	4317404	Congenital retinoschisis
36516919	Retrognathia	4033919	Congenital retrognathism
35305759	Congenital rubella infection	433869	Congenital rubella syndrome
35305713	Congenital salivary gland anomaly	26213	Congenital salivary gland fistula
35205313	Cardiac septal defect	4245646	Congenital septal defect of heart
35306251	Pulmonary sequestration	4088076	Congenital sequestration of lung
35305977	Congenital spondylolisthesis	79127	Congenital spondylolisthesis
35205070	Congenital aortic valve stenosis	314457	Congenital stenosis of aortic valve
35305396	Congenital aortic stenosis	314457	Congenital stenosis of aortic valve
35305698	Congenital oesophageal stenosis	30515	Congenital stenosis of esophagus
35205087	Congenital mitral valve stenosis	313006	Congenital stenosis of mitral valve
35205107	Pulmonary valve stenosis congenital	313005	Congenital stenosis of pulmonary valve
35205110	Congenital tricuspid valve stenosis	4263510	Congenital stenosis of tricuspid valve
35305629	Strabismus congenital	4318529	Congenital strabismus
43562832	Developmental hip dysplasia	74150	Congenital subluxation of hip, bilateral
35305745	Congenital syphilis	434279	Congenital syphilis
35305746	Congenital syphilitic encephalitis	381794	Congenital syphilitic encephalitis
35305747	Congenital syphilitic meningitis	442630	Congenital syphilitic meningitis
35305748	Congenital syphilitic osteochondritis	4241576	Congenital syphilitic osteochondritis
35305979	Congenital torticollis	4151870	Congenital torticollis
43562776	Acquired lipoatrophic diabetes	4111658	Congenital total lipodystrophy
35305753	Congenital toxoplasmosis	4251491	Congenital toxoplasmosis
37220077	Tracheobronchomegaly	4239007	Congenital tracheobronchomegaly
35306227	Congenital tracheomalacia	4316227	Congenital tracheomalacia
35305752	Congenital tuberculosis	4290195	Congenital tuberculosis
35306131	Congenital ureterovesical junction anomaly	440516	Congenital ureterovesical obstruction
35306184	Congenital uterine anomaly	201388	Congenital uterine anomaly
35305760	Congenital varicella infection	4234708	Congenital varicella infection
45885723	Vascular malformation	443922	Congenital vascular anomaly
35305757	Congenital hepatitis B infection	4244873	Congenital viral hepatitis B infection
35305699	Congenital oesophageal web	4231281	Congenital web of esophagus
37220036	Sinus congestion	4220211	Congestion of nasal sinus
35205243	Cardiac failure congestive	319835	Congestive heart failure
36110863	Congo-Crimean haemorrhagic fever	438681	Congo-Crimean hemorrhagic fever
35305498	Conjoined twins	435357	Conjoined twins
35607176	Conjunctival abrasion	43531686	Conjunctival abrasion
35607208	Conjunctival cyst	376984	Conjunctival cyst
35606833	Conjunctival degeneration	381580	Conjunctival degeneration
35606834	Conjunctival deposit	377869	Conjunctival deposit
35606835	Conjunctival discolouration	4319596	Conjunctival discoloration
35607029	Conjunctival oedema	380117	Conjunctival edema
35606839	Conjunctival follicles	4224417	Conjunctival follicle
35606995	Conjunctival haemorrhage	378756	Conjunctival hemorrhage
35607027	Conjunctival hyperaemia	377283	Conjunctival hyperemia
45885943	Conjunctival laceration	4166564	Conjunctival laceration
35606842	Conjunctival pigmentation	381014	Conjunctival pigmentation
35606843	Conjunctival scar	374351	Conjunctival scar
35607030	Conjunctival ulcer	4319597	Conjunctival ulcer
35606996	Conjunctival vascular disorder	4109255	Conjunctival vascular disorders and cysts
35606946	Dry eye	373204	Conjunctival xerosis
35607031	Conjunctivitis	379019	Conjunctivitis
35606844	Conjunctivochalasis	375817	Conjunctivochalasis
35708100	Constipation	75860	Constipation
35205376	Pericarditis constrictive	312334	Constrictive pericarditis
35607032	Conjunctivitis allergic	374959	Contact blepharoconjunctivitis
36009735	Dermatitis contact	134438	Contact dermatitis
35607083	Blepharitis allergic	4286048	Contact dermatitis of eyelid
35607315	Contact lens intolerance	4012868	Contact lens intolerance
35708638	Contact stomatitis	4001156	Contact stomatitis
36009787	Urticaria contact	4023944	Contact urticaria
37521562	Contraception	4027509	Contraception
37019269	Contracted bladder	4232015	Contracted bladder
36818694	Cephalo-pelvic disproportion	444293	Contracted pelvis
36516800	Joint contracture	73290	Contracture of joint
36009733	Contrast media allergy	4164696	Contrast media allergy
36211385	Contusion	441737	Contusion
43053760	Eye contusion	381174	Contusion of globe of eye
43053892	Pulmonary contusion	254514	Contusion of lung without open wound into thorax
43053893	Periorbital contusion	438047	Contusion of orbital tissues
43053732	Cardiac contusion	321710	Contusion to heart
36211271	Conus medullaris syndrome	40479284	Conus medullaris syndrome
37420570	Convalescent	4022071	Convalescence
35607268	Binocular eye movement disorder	439278	Convergence insufficiency
36718509	Convulsion neonatal	380533	Convulsions in the newborn
35104280	Coombs negative haemolytic anaemia	4008273	Coombs negative hemolytic anemia
